content;label
Memangsih aplikasinya bagus, cuman masalahnya itu selalu disuruh mulai ulang aplikasi terus pas udah tekan malah ke luar sendiri.jadinya aku gak pernah pake aplikasi canva lagi. 🙏🙏;negatif
Sangat Buruk sekali untuk di gunakan di hp, ada masalah jaringan, bug, Ngelag, Juga suka keluar masuk terus, yang download pasti nyesel🤬🤬🤬;negatif
Sdh lama pakai awalnya sukak cm kalau lama gak buka suka keluar sendiri n untuk login kembali susah,,, sinyal bagus tp gak mau masuk aplikasinya,,tolong dong diperbaiki, sinyalku bagus aja kok susah buat masuk lg;negatif
Aplikasi pengeditan terburuk yang pernah gua jumpa lag bangett nih aplikasi,jelekkk Ditulis disitu jaringan gua yang bermasalah padahal waktu gua coba buka tik tok Ama you tube lancar-lancar aja,sumpah jijik liat nih aplikasi gak guna sampahh;negatif
Mohon pada pihak developer untuk lebih baik lagi mengapgrade karena aplikasi ini sering force close dan tiba tiba lag mendownload nya juga lama tolong yah lebih di perhatikan lagi;negatif
alasan kasih bintang 1: 1. ga bisa log in akun belajar di aplikasi 2. aplikasinya lambat bangettt:( padahal internet bagus dan penyimpanan masih banyak 3. suka ngelag mohon diperbaikiiiiiiiii;negatif
saat update tolong diperbaiki, dikarenakan saat mendesain suka ngelag dan bug dan koneksi jaringan..;netral
Ini sangat bagus dan membantu sekali tapi saya sarankan lagi hanya sedikit saja untuk mempermudah mencari teks seperti ( rekomendasi );positif
turun lagi bintang 1 udah pake canva 5 bulan, tapi masalah lemot sinyal belum teratasi juga... padahal pakai WiFi dan sinyal 4G.... tolong segera perbaiki masalah sinyal nya....;negatif
Ini kenapa dengan aplikasinya eror atau gimana Loading Mulu kuota jaringan lancar-lancar aja buat nonton YouTube lancar,maen game lancar,download lancar,tapi kenapa di aplikasi ini doang yang loadingnya LAMA banget,padahal ini aplikasi gampang buat edit,tolong diperbaiki.;negatif
aplikasi gak jelas, ngelag terus sialan padahal buat desain tugas kouta masih banyak juga 'jaringan tidak tersedia, coba lagi bla bla' pake wifi indihome sinyal kenceng tetep weh gitu;negatif
suka aku ama aplikasi ini, soalnya kadang bingung kalo lagi mo desain dagangan online.. jd praktis tinggal edit aja.;positif
ngga bisa diigunainn,mungkin lagi error atau gimana jugaa ngga tau kata nya jaringan nya error padahal sama saja🙏🏻🙏🏻,mohon di tingkat kan lagi yaa🤗🤗;negatif
"Setelah di update makin buruk... jaringan saya bagus tapi kenapa muncul notif ""Periksa koneksi internet Anda"" yg harus diperiksa itu aplikasi canvanya, siapa tau mungkin lagi down servernya 😒👎";negatif
canva ini harus di perbaiki dulu karena baru masuk ke aplikasi ya masa ngga ada internet kan aku udah pake wifi sama kuota sendiri tetep ngga bisa... terus aku mau masuk ke gambar ya loding terus kan kesel jadi ya;netral
membantu dalam pekerjaan dan mudah mengaplikasikan nya.., presentasi jadi lebih mudah, terimakasih canva.;positif
aku akui ini aplikasi nya keren aku juga bisa banyak ngedit disini, cuman kadang kalo udah lag nyebelin bgt plis terus aku mau download hasil karyanya malah lama banget nge stuck segitu aja error gitu selebihnya bagus ko;positif
Sangat-sangat membantu kreativitas! Tapi kenapa jadi lama sekali untuk prosesnya. Loadingnya lama :(;netral
Ini kenapa padahal signal bagus tapi kok gak bisa login canva udah pakai akun belajar id pun masih gak bisa, kalo mau login langsung otomatis keluar sendiri;negatif
Krng bagus ketika ingin login membuat akun berkali² mncb tetap salah.Pdhl cara,tlsn email dan password sdh benar semua,tapi tetap tidak bisa membuat akun.There's still plenty of cellphone memory.Still can't. Dulu sebelum nya juga sudah punya, sengaja aja di hapus and also orang² bilang this application juga banyak banget iklan,walaupun tidak gratis,tidak pantas juga seperti itu Please fix it immediately and dipermudah untuk membuat akun nya, Kasian yg lain g makai hp iphone jadi susah+ribet bet.;negatif
kenapa ya loadingnya lama banget. mau masuk loading, mau ngedit loading, pokoknya semua loadingnya lama padahal sinyal bagus, dan udah direfresh berkali kali masih tetap loading;negatif
Sederhana. Pada dasarnya, ini adalah laman web canva yg dibuat jd app. Tapi versi app lbh cepat loadingnya krn tidak berjalan di atas browser. Versi app jg lbh cepat insert file, dan export. Bagus buat edit presentasi ato buat slide / story IG, poster, dsb. Tapi tidak bs buat edit foto;positif
Aplikasi Canva ini bisa diandalkan sekali untuk membantu membuat persentase dan amat payah untuk membuat video terutama yang berkenaan dengan audio.;positif
Sangat membantu untuk membuat poster, konten media sosial, logo, dsb. Sayang banget sekarang overall aplikasinya sangat lemot dibanding update sebelumnya, beberapa kali harus refresh cuma buat buka file doang. Padahal nggak ada gangguan koneksi internet, memori juga masih banyak yg kosong.;negatif
Aplikasinya sangat bagus. Tapi dipakenya lemot. Semoga pihak pengembang bisa segera mengatasi permasalahan tersebut.;negatif
Di video nya gak muncul waktu tayang nya, jadi kesulitan ambil pilihan video, beda dengan di web dan desktop apk;negatif
"Aplikasinya serba guna dan sangat simple, berguna bagi para usahawan, editor, maupun pelajar yang ingin membuat poster, daftar menu, dll. Tapi sangat disayangkan, bug nya masih sangat banyak sekali, mulai dari text yang tiba"" menurun ke bawah saat menambahkan judul, elemen yang tiba"" menjadi background dan menghilang saat digeser, dan masih banyak lagi. untuk selanjutnya, perbaiki bug tersebut agar pengguna semakin nyaman saat memakai aplikasi ini, Terima Kasih";netral
Aplikasi ini sangat bagus dan sangat praktis digunakan, banyak variasi template juga membuat tugas kuliah ku jadi mudah dan bagus🥰;positif
LOADNYA KELAMAAN!! ada hal penting yang harus dikerjain jadi tertunda gara gara lama banget loadnya buat bikin karya baru! Tolong lahhh!!!;negatif
Ngelag dikit progres gak ke save, pas mau upload unggahan audio malah gak bisa, bilanh formatnya salah padahal udah MP3. Kys;negatif
Canva aplikasi yang sangat bagus dan serba guna, penggunaanya juga gampang, banyak template dan grafis yang bagus didalamnya. Suka banget sama aplikasi ini.;positif
Aplikasi nya bagus untuk saya yang bingung cari inspirasi edit, untuk fitur lengkap di canva pro, jadi gak nyesel pake aplikasi canva;positif
Canva ini sangat membantu ketika saya memiliki tugas, bagian yang saya sukai adalah, grafisnya lucu², kalo mau download gak perlu nunggu lama,dan kita dapat mengatur teks sesuai yang kita mau, dll;positif
Canva sekarang kenapa ya??? Kok makin lelet? Padahal jaringan ga ngelag sama sekali tapi lemot banget padahal tugas masih numpukk Tolong dong canva diperbaiki lagi agar tidak lemot🙏🙏;netral
saya tidak mengerti, mengapa tidak muncul aplikasinya di PC saya....trus ada bacaan install di perangkat lain....akhirnya semua perangkat yg saya punya masuk semua....tp di PC ini ngga ya....;positif
Gua mulai kecewa berat loh kenapa versi canva pro pls yang gratis gua gak punya duit lu gak kasian Ama orang yang gak versi canva pro tolong harus gratis gak mau lagi pake apk canva kalau gak lakukan itu gua gak pake apk lagi gak mau gua kecewa berat 😡😡😡😡😡😡😡😡😡😡😡;negatif
aplikasinya bagus, cuman setelah update jadi tidak bisa di edit / tidak ada menu elemen, dll.;positif
awalnya aplikasi nya bagus bagus aja terus saya mau masukin aku belajar.id ga bisa malah eror gimana ini saya mau ngerjain tugas setiap mau masukin aku gmail ke canva eh canva nya malah eror terus malah beralih ke goggle ada tulisan eror saya jadi kesusahan buat ngerjain tugas udah coba di hp lain juga malah tetep kaya gitu eror semua;negatif
Fiturnya udah komplit hanya saja makin kesini jadi lemot banget bahkan hampir tidak bisa di buka padahal sinyal bagus.;negatif
Masalah ngelag sinyal padahal bagus tempat penyimpanan jg masih banyak sebenarnya knp bisa ngelag pertanyaan nya ? Dari komentar yg lain jg sama permasalahan nya ngasih jawaban jg gak guna gak ada ngebantu sama sekali;negatif
Tolong ni, jaringan gua padahal bagus, tapi waktu udh mau buat proyek malah lama loading nya, terus ada kata kata koneksi internet anda lambat, padahal gua buka yang lain lancar lancar aja;negatif
Kok canva skrg makin aneh, banyak ngebug nya, padahal sinyal bagus tapi setiap mau ngedit malah layar putih mulu, herann, tolong perbaiki yak min;negatif
Halo Canva, saya pernah berlangganan Canva Pro berbayar. Pada bulannya berikutnya, saya hentikan langganan itu karena sudah merasa cukup untuk membuat desain yang saya butuhkan. Langganan sudah saya batalkan. Tapi ternyata masih dapat tagihan. Adakah CS yang bisa membantu?;negatif
sangat ok untuk membuat beberaa konton, terus kembangkan lagi smpai benar benar bisa menggunakan semua fitur yang ada. dan semoga lebh banyak akses gratis lagi di masa yang akan datang;positif
Canva aplikasi design yg sangat bagus dan mudah digunakan khususnya untuk para pemula, karena tersedia ribuan template menarik dan mudah editing;positif
Suka banget pake canva, buat apapun cukup pake hp aja, baner , video pendek dll. bisa pindah2 device g bingung file nya. tinggal login akun sama bisa langsung lanjut.;positif
saya masih baru belajar tetapi saya sangat kepingin banget segera bisa tetapi banyak batasan nya seperti sakit stroke dan hanya mengandalkan HP serta yang berfungsi masih sebagian;positif
Akun belajar.id dan akun google tidak bisa log in, saya habiskan waktu berjam2 tetap tidak bisa. Aplikasinya kayaknya rusak soalnya kalo pake website canva masih aman, plisss diperbaiki mepet nih tugas;negatif
Canva egois waktu itu ngedit berjam jam di laptop pas mau di save kaga bisa, yaudah deh gw nyerah aja 3 jam cari cara buat save tuh. Save buat di edit ulang pun gabisa... Gatau males lagi pake canva;negatif
Apk canva nya bagus, biasanya kalo mau buat sesuatu dari sekolah, pasti make apk ini hehek, hmm cuman ada sedikit kekurangannya kekurangannya itu elemen nya banyak yg pro, padahal bagus - bagus bangett saya saranin kak yg pro nya dikurangin dikit yaa ehehehk terimah kasih own pembuat canva dan admin membuat canva ini sangat membantu sekali;positif
aplikasi kereen,mudah untuk edit gambar foto dan tugas..Thankyou canva your the best💞;positif
Kenapa ini susah banget buat login ke canva, masuk tp loading Mulu. Editan sy jdii hilang, ga ke save padahal buka Instagram aja bagus kok:(;negatif
saya suka apk nya tapi setiap saya mau login menggunakan akun belajar id dan akun Gmail biasa saya tetap tidak mau walaupun sudah berkali-kali mencobanya. tolong diperbaiki dong supaya saya bisa login menggunakan akun apapun itu.;negatif
Gimana sih canva, kan udh sing in pake akun google tapi habis itu suruh muat ulang karena koneksi internet padahal internet saya lancar lancar aja ga jelek sinyal nya kalau udh bisa langsung ada layar putih canva gajelas mau ngedit tugas aja ga bisa canva mandang hp!!;negatif
Saya sudah stop langganan berkali2 tapi tiap bulan tetap dipotong langganan padahal aaya hanya pakai sekali, hentikan pengurangan saldo saya !!!;negatif
Ternyata bener, aplikasinya sering nge bug.... Nambah foto malah ftonya item semua. Padahal awal-awal bagus;negatif
Admin tolong bantu saya untuk cara menggunakan aplikasi canva ini Sudah lelah saya mengutak Atik aplikasi ini Supaya saya tau cara mengedit video ataupun foto Tapi saya tidak dapat cara untuk membuatnya.;negatif
ngeBug melulu,,,,,, pdhl jaringan udah stabil bgt, semua loadiinnnggggggg.. tolong dong, sia² udah bayar berlangganan tp gak sesuai..;negatif
Aplikasi ini kebanyakan animasi Tampilan kebanding Performanya. Saya harap untuk kedepannya Yang diutamakan adalah Performa. Tidak seluruh Handphone bisa menggunakan Canva dengan FPS yang lancar,Yah... terserah.;netral
Aplikasinya tadak tau kenapa pada saat saya pakai suka ngelag seperti jaringannya tidak ada, pada saat saya buka aplikasi YouTube itu ada jaringannya;negatif
apk ini bagus banget bisa ngebantu ngedit ngedit tugas sekolah atau konten apapun, tapi kadang suka ngelag padahal jaringan baguss, kenapaa ya? :(;netral
aplikasi yg sangat bagus.. mudah penggunaanya. banyak opsi dan desainnya. rekomended lah;positif
Sudah pakai canva selalu. Tapi, Kenapa akhir-akhir ini setiap kali mengedit tidak bisa disimpan? Selalu mengulang-ulang lagi, membuat lelah. Tolong perbaiki lagi, ini sangat tidak nyaman untuk mengedit. Padahal sangat dibutuhkan. Jaringan juga tidak lemot, koneksinya bagus, paket data full. Hal yang diedit harus mengulang lagi. Tolong pihak developer, aplikasi canva nya diperbaiki dan ditingkatkan lagi, terimakasih.;positif
Gabisa sepenuhnya pakai font bhs arab. buktinya ketika harakatnya dipertemukan dengan kasroh, posisi kasroh gk bisa dibawah. Tolong diperbaiki kembali ya sistem penulisannya!;negatif
Canva kok lelet x apa yang terjadi? Tolong diperbaiki. Jadi kecewa sama aplikasi ini, pada hal sudah rekomedasi x aplikasiny kok bisa jadi lelet x.;netral
aplikasi ini sangat membantu saya! ketika saya di beri tugas oleh guru untuk membuat poster, aplikasi inilah yg selalu membantu saya! terimakasih canva!;positif
Canva ini kalo udah salah dikit malah ke ulang semua padahal saya lagi ngerjain tugas tolong yah kalo salah dikit jangan sampe ilang padahal dikit lagi tugas saya selesai malah tidak bisa dipulihkan;negatif
Kenapa apk ini kaya memeras ya? Aku mau berhenti berlangganan 2 tahun uang ku di potong terus tanpa ku sadari. Pas aku cek dana ternyata history dari potongan apa ini tiap bulan tetap ada.;negatif
Yaampun saya kira aplikasi sy doang yg ngebug dari kemarin, ternyata semuanya ya? kayak, buat apa di ada update fitur ini itu tapi malah makin ngelag.;negatif
Dikit dikit pro ada yg bagus dikit pro cuma nyisahin yang jelek doang lama lama ini aplikasi cuma buat numpang jualan desain kali yaa?!;negatif
"fitur"" canva menurut aku udh bagus, namun masih ada fitur"" yg blm ditautkan di canva, contohnya kayak fitur mutiply, tolong dong canva tambahin fitur"" itu";netral
"Beberapa waktu tidak saya buka dengan akun belajar.id Tiba"" logout sendiri dan ga bisa login lagi dengan email apapun...aplikasi force close terus";negatif
Saya bingung cara pakenya gimana lagi tambah lagi untuk tugas kalau misalnya update harus ada tutorialnya dan pengarahan di aplikasi agar tidak membingungkan!!!😭🙃🗿;negatif
Bagus Banget Aplikasinya Mempermudah Saya Untuk Membuat Berbagai Desain, Selain Itu aplikasi ini juga dapat Membuat Tim Dan Tim Itu Dapat Melihat Desain Orang Lain Pokok Nya Keren Banget Sampai Saya Kasih Bintang Lima Karena Sangat Bagus;positif
Bagi saya Canva itu bagus sekali untuk pelajar di Indonesia karna kalo tidak ada Canva mungkin aku enggak akan membuat Instagram kelas yang bagus tapi semoga Canva lebih cepat berkembang dan banyak mengeluarkan fitur fitur baru terima kasih Canva 😊;positif
Aplikasi canva sangat membantu saya dalma membuat tugas presentasi, undangan, kartu ucapan dll. Sangat direkomendasikan.;positif
Ukuran ok bisa maksimal, tapi kurang simple dan kurang relevan fitur dalam mengaplikasikan 🙏;positif
Awalnya pake email biasa karena dari sekolah belum dikasih akun belajar, beberapa hari kemudian udah dikasih tuh aku belajar eh malah gabisa login (kluar terus dari ap nya) sedihh bngt sih;negatif
sukaaa banget buat aku yang emng sering bikin logo/poster dllnyaa,ini rekomend banget sih menurut aku hehe. dan canva juga template²nya mudah buat para pemula ngga belibet lah intinya;positif
Sangat membantu bagi saya pelaku umkm. Terimakasih telah menciptakan aplikasi yg sangat bermanfaat dan mudah untuk digunakan, bebas iklan dan up to date ❤;positif
Aplikasinya LEMOT BANGET!! Mau ngesave project aja susah, tulisan unduh ga bisa di klik!;negatif
Jelek bgt plisss! Sinya udh bagus padahal mau ke ukuran khusus terus yg cm gak bisa samsek!! Tapi yg mm atau inci klo di pencet bisa! Gimanasih! KECEWA BERAT,!!!!;negatif
suka update terbaru..bisa lihat progres hasil download dari halaman yang dimaksudkan..tapi mengapa ketika proses editing masih membutuhkan akses internet penuh?;positif
Untuk ukuran khusus/ custom. Tulisan size cm tidak bisa di klik, posisi terlalu dipojok bawah. Tolong diperbaiki...;negatif
awalnya susah karena aku emang nggak ada basic desain tapi terbantu dengan semua desain yang ada di canva... aplikasi nya keren cocok buat pemula seperti aku;positif
Bagus tapi suka lemot parah. Tidak bisa memuat setiap kali buka canva selalu berhenti padahal sinyal bagus;negatif
Pasmasuk harus loading,dan lama bgt pas mau pilih dan itu loadingnya lama bgt jaringan juga bagus kesel sih kalo kayak gini;negatif
Sering error, kurang cepet kadang lag apk nya. Hapus berground bikin emosi, pas di apk udah ke hapus beground nya tapi saat di export gak kehapus beground nya.;negatif
sangat membantu hehehe semoga masih bisa gratis terus bagi saya pecinta gratis sangat terbantu apalagi mudah dan ga macet'membantu kalau jika ada tugas membuat selebaran promosi heheheheh;positif
Sangat membantu bagi saya sebagai pendidik untuk menyajikan materi ataupun membuat tampilan mengenai kegiatan pendidikan;positif
Ini kalau premium satu kali pembayaran atau bulanan sih. Kalau satu kali pembayaran ya oke kapan waktu beli.;netral
Awalnya canva ini bagus banget, makin ksini kok malah bikin sebel.. loadingnya lama banget, unduhan juga pecah, jd hilang rasa mau ngedit sesuatu 🙈🙈🙈;negatif
Semakin susah ya menentukan satuan dalam CM malah di bawah tombol sekalian ke pencet sama yang lain tolong di benerin lagi, lebih mudah yg sebelumnya;netral
Platform Desain Grafis yang sangat Populer Saat ini, Sangat mudah digunakan, banyak Template yang tersedia oleh para desainer terbaik. Bisa kita jadikan inspirasi.;positif
App ini sangat membantu saya, App yg sangat bagus utk edit foto dan video kita. Sangat kaya akan fitur, bisa juga buat baner, logo dll. Pokok nya top buat canva. Ayo Tingkat kan lgi fitur2, template, dan efek nya... Terimakasih;positif
Saya suka banget dengan aplikasi Canva. Penggunaan aplikasinya sangat sederhana serta banyak kegunaannya seperti membuat poster, ppt, foto dokumentasi, hingga video singkat. Selama saya kuliah saya selalu menggunakan aplikasi canva dalam pengerjaan tugas, karena fiturnya cukup lengkap dan bagus bagus. Canva cocok banget untuk membuat karya digital.;positif
sangat bagus untuk aturan mengedit nya tapi tolong lah agak di perbaiki sedikit saat mau buka canva nya itu pasti lah padahal koneksi internet saya cepat/bagus dan kalau sedang mengedit itu suka keluar sendiri jadi tolong developer nya agak diperbaiki👍;positif
Selamat pagi, Kak. Izin mengajukan keluhan, sejauh ini aplikasi canva sangat membantu sekali. Tapi akhir-akhir ini sering ada gangguan jaringan setiap membuka aplikasi tersebut, padahal jaringan di daerah saya stabil🙏😊 Mohon tingkatkan lagi ya, Kak🙏🙏;positif
Simpel tapi powerfull untuk edit foto, video, brosur, banner dan lainnya. Tersimpan otomatis di akun. Bisa share hasil kerja dan diedit bersama teman/anggota team lainnya.;positif
jaringan padahal aman dipake di aplikasi lain, pas di aplikasi ini lemot banget, loading doang susah banget mau ngedit;negatif
lumayan kok,, tapi kadang ngelag nya lama banget,, jadi bikin erosi,, tapi jujur ya template dan fitur fitur nya bagus banget👍;positif
saya kasih 3 dulu, sip semoga terus ad peningkatan masih mw nyoba bikin kartu nama gmn hasilnya qlo bagus dan g banyak iklan saya fullin bintangnya;netral
Saya suka menggunakan canva ini untuk membuat webtoon karena itu saya meminta pihak canva untuk menambahkan lebih banyak bubble teks di canva, seperti inwards pointing tail bubble dll;positif
Bukannya diperbaiki, malah skrg tambah parah, Aplikasi nge stack, error, ga jalan sm skli... uda bela²in beli yg pro malah jd ampas...;negatif
Kenapa semenjak di update kok malah kesalahan sinyal terus padahal buka aplikasi lain aman ajah, tolong di benahi lagi, terimakasih.;netral
Sebenernya saya suka banget sama Aplikasi ini karena mempermudah sekali dalam kehiatan desain grafis. Hanya kekurangannya, pada masalah jaringan, Come on lah masa saya sinyal udh bagus tpi setiap kali buka aplikasi Canva mesti kesusahan kayak gini. Udah saya regresh jaringan tetep aja aplikasinya bermasalah pada jaringan. Jujur selain saya suka tapi saya juga kecewa dengan aplikasi ini karena sistem jaringan yang dikit² gak stabil padahal Sinyal udah bagus dan lancar banget.;negatif
kenapa Aplikasi nya lemot banget, padahal bagus loh aplikasi nya, tolong diperbaiki lemotnya !!!!!;negatif
Canva sering mengalami bug dan bug bikin HP saya menjdi mati dalam 1 menit nyala lagi mungkin canva harus di perbaiki lagi baru jaringan saya stabil;negatif
Saya ubah ulasannya menjadi bagus, saya kira ukuran file nya kecil, ternyata ukuran file nya besar, smakin bnyk yg di edit smakin besar ukuran file nya, rekomen buat banner berukuran besar.;positif
ngelag banget, ini gue ada deadline ga selese² karna unduh nya lama bet, padahal sinyal nya oke² aja, mana nguras kuota bgt lagi, pakyu lah;negatif
Aplikasi, canva sangat memudahkan, para desainer, dan anak anak muda yang ber foto geafel, bisa mencari uang, dan sayang sangat senang, ada aplikasi ini. Puas......;positif
Kok canva sekarang suka buram ya kalo udah disimpan di galeri, pas ngedit aman-aman aja bagus HD nya, tapi pas udah disimpan malah buram;negatif
Ini adalah aplikasi terbaik tetapi kalau bisa di tambahkan pengnonaktifan Garis bantu tengah Y axis sama X axis nya pasti bakal dipakai oleh banyak orang;positif
Aneh sekali ingin login menggunakan akun belajar.id error terus. Jadi belum digunakan sama sekali, login saja tidak bisa bagaimana bisa lihat info pribadi ya;negatif
aplikasi sangat berguna elemen sama template nya juga pada bagus tapi hanya saja aplikasinya lemot banget jadi susah mau ngedit ngedit;netral
saya kasih bintang 3 dulu kalau tidak ada kendala saya tambah lagi bintang nya tapi memang bagus aplikasi ini membuat video lumayan mudah juga;netral
Kalau kualitas pengeditan dan fitur fiturnya sudah ok kalau bisa fitur premium perbulannya di kasih murah sedikit .;positif
Aplikasi canva nya gak bisa login karena loadingnya lama pas saya buat poster tolong tambahan perubahan dikit supaya gak ngelag dan bug saya kasi bntng 2;negatif
Aplikasinya jelek banget mamuat lama banget jangan di download jelek banget ya bikin aplikasinya bodoh loding lama banget mending ga usah bikin aplikasi kalo ga bisa bikin aplikasi jelek banget tolong di perbaiki dong biar ga lama lama lodingnya ngerti 😠😠😠😠😠😠😠😠😠😠😠😠😠;negatif
aplikasi yg sangat bagus sangat membantu bagi pelajar seperti saya dan fitur-fitur yg tersedia sangat memuaskan good job deh pokoknya;positif
sangat bagus dan membantu saya mendesain, tetapi sayang apk ini harus online, coba saja bisa offline lebih menghemat Data;positif
"sebagai pengguna, saya mau bertanya. kenapa setiap saya beri fitur ""patokan"", bagian baris selalu tidak muncul? please, butuh banget bantuannya";positif
benci sumpah, ngeselin. mau bikin tugas, pengennya cepet karna udah banyak template, malah jadi buang-buang waktu kelamaan karna nunggu loading. udah gitu aplikasinya sering keluar sendiri lagi. dulu bagus banget Canva ini, easy dipake, enjoy. makin banyak peminat, baiknya tingkatkan performa, bukan malah ngelagnya;negatif
bagus banget...cuman awal² make emang bingung gimana cara make nya ..tapi lama² paham sendiri😁 emang butuh internet yang lancar si...;positif
Demi allah kesellll, plss deh bugnya tolong dibetulin. Gw pas ngedit teks dah bnr tapi pas kembali ke tampilan asli kaga berubah2 udh gw restart ni hp masi kaga bnr2 jggg;negatif
Tidak seperti dulu saat di download hasilnya malah burik (buram). Terimakasih telah menemani hari hari saya. Dan cukup sekian sampai disini saya akan cari apk lain;negatif
canva sangat membantu saya dalam menyiapkan tugas,logo,dan kreatifitas untuk ig kelas saran saya perbanyak lagi tamplet nya 🤗;positif
Canva sangat sangat membantu pekerjaan saya sebagai guru dalam membuat video dan juga menemukan template yang sesuai dengan pembelajaran pada hari pelaksanaan kegiatannya. Baguss saya suka semoga kedepannya lebih baik lagi dan terus berkembang;positif
Kenapa ini tiap saya mau pake template canva/ngedit gamabarnya slalu ga kluar .klo ngelag ga mungkin soalnya jaringan saya bgs+wlupun ngelag saya udh tunggu smpe brp 15mnitan ttp ga kluar gambarnya;negatif
sangat mudah mengedit gambar dan video, semua fitur yang disediakan lengkap dan memudahkan proses pengeditan;positif
Apk ny si bagus Elemen nya bayak, Template ny jg banyak,tapi klo search elemen/template lama bgt,pdhl jaringan ny full,jdi ku ksh bintang 2 dlu;negatif
Canva memudahkan kami untuk mendesain berbagai kebutuhan desain, sehingga mempercepat desain yg bagus dan cantik sesuai keinginan kami. terimakasih Canva.;positif
Bagus, tetapi saya sedikit kesulitan untuk save karena saat saya ingin menge save itu mengelag tolong di perbaiki;positif
aplikasi ini sangat bagus untuk mengedit foto dan video , banyak fitur setelah pembaharuan. bagi pengguna baru saya sarankan untuk instal dan digunakan dalam keseharian,sangat mudah karna di dalamnya canva menyediakan banyak fitur seperti story instagram, whaatsap ,telegram dan lainnya. Bagi para pelajar SMA dan kuliah sudah tidak bingung lagi membuat tugas presensi ,karena Canva sudah menyediakannya. selamat mencoba;positif
Ni aplikasi kecil2 cabe rawit jangan tergiur ama size app nya soalnnya pas d pake berat banget ni aplikasi terus banyak bug pula hp gua ampir masuk konter gara2 ni aplikasi;negatif
Bagus bangt nih apk tapi 1 masalah pas login pake akun belajar.id malah ngak bisa Itu doang kekurangannya pas udah login malah harus update padahal udah latest update;positif
saya dalam tahap belajar membuat presentasi, dgn menggunakan aplikasi Canva sangat mudah dan membantu sekali terima kasih canva;positif
luar biasahhh,. dengan adanya aplikasi ini memudahkan antar mahasiswa lebih mudah dan lebih efektif dalam membuat karya 👌🏻⭐⭐⭐⭐⭐;positif
semakin di up mlh smkin jelek , snyl pdhl bagus tpi , slalu di suruh di muat ulang melulu 😑 juga bnyk grafis yg bagus tpi berbayar dan pro semua , kecewa bert 🥲;negatif
Aplikasi yang bagus, memudahkan saya dalam membuat desain lembar kerja siswa saya. Sehingga tidak membosankan dalam pengerjaan tugas;positif
hallo developer saya ingin mengatakan kalo kenapa saya dowload canva buat tugas sekolah tapi loading masuk ke canva nya lama dan gabisa kebuka di hp tolong diperbaiki lagi;negatif
Mau masuk aja muter terus, udah diupdate paling baru sama aja. Buka youtube kualitas HD aman ga buffering. Gimana ini, makin kesini makin kesana;negatif
sangat mudah dan membantu dalam urusan desain, untuk cetak kartu, banner, undangan dll sangat baik dan mudah banyak fitur banyak template yg bagus;positif
bagus bnget, sangat membantu dlm mendesain sesuatu, bnyak contoh & pilihan, tp agak lama dlm pengunduhan...🙏;positif
bagus bgt buat tugas tugas yg disuruh nulis dihp, font font nya juga lucukk banyak variasi teks-teks nya makasihh <3;positif
Saya ga paham tentang canva . Kenapa tiba tiba saldo gopay saya senilai 553 rb ilang . Ada pembelian aplikasi carva . Sementara saya sendiri ga pernah beli atau mengdownlod aplikasi ini . Maaf sekali buat aplikasi ini saya tidak mengerti buat apa . Cuma.saya kaget saldo gopay saya hilang buat bayar aplikasi ini . Saya sendiri pun tidak ada pemberitahuan buat bayar pake gopay . Dan bagaimana cara memberhentikan aplikasi ini biar ga terpotong pake gopay . Terima kasih;negatif
kerenn banget gue sukaa!! fixx kalian semua haruss download sihh, pilihan template nya juga banyakk! arrgghh ga tau lgi dehh pokoknya kalian semua harus download canvaa;positif
mantap keren tapi untuk edit video kenapa harus berbayar ya kan sudah pakai data.;negatif
Dulu sat set sat set, sekarang lemot pisan,gmna atuh? Loading g abis2 g bisa edit, tombol g berfungsi. Payah 👎👎👎👎;negatif
luar biasa aplikasinya sangat membantu ...saya ,tampilan desain menjadi lebih artistik dan modern ..thank you so much ...;positif
Kenapa sekarabg macet2 terus y, nyebelinkan jadinya. Jaringan jg udah bagus, pas ngedit tiba2 gk bisa diapa2in.;negatif
lemot dan loading trs padahal jaringan baik baik saja tolong diperbaiki lebih lanjut spy mudah kalau mengerjakan tugas;negatif
Sangat membantu pelajar pancasila di waktu seperti ini yang hari hari di beri tugas untuk membuat ppt dan presentasi, ssmoga fitur fitur canva ke depan semakin canggih;positif
aplikasinya terkadang lag, tapi ada banyak berbagai kreativitas didalam aplikasinya, jadi menurut saya tidak buruk juga;netral
Aplikasinya bagus,tapi saat masuk yang ke dua kalinya harus memuat ulang terus,mohon untuk diperbaiki,terimakasih;negatif
edit foto pilihan edit nya cuman sedikit tidak cocok untuk edit foto aplikasi sampah gak berguna ini;negatif
Sangat membantu saat mengedit. Banyak tools nya jg, jd mengedit lebih mudah tanpa laptop.;positif
Kenapa setiap masukin email, terus di klik malah keluar lg ,, Udah di hapus terus download lg aplikasinya 3x tetep aja kaya gitu,, memori masih banyak pdahal;negatif
Aplikasinya sangat lalot untuk longi dan kenapa periksa koneksi internet padahal jaringan kami sangat bagus mohon aplikasinya di kembangkan lagi tugas sudah mepet;negatif
Apk nya setelah di update malah gak bisa digunakan sama sekali, buka apknya lama banget loadingnya trus pas kebuka malah fiturnya gak bisa digunakan. Tolong diperbaiki.;negatif
