content;label
Udah bagus karna aplikasi baru, karna dah terbiasa dg Twitter jadi gampang menyesuaikan nya. Palingan fitur nambah beberapa akun threads, sama ganti nama akun nya terpisah dg Instragram. Thanks;positif
Bug limit follow nya yang bikin gak nyaman, cukup eror di threads aja , Instagram nya jangan ikut ikutan bug juga. Padahal di Instagram gak ngapa ngapain.;netral
"Kalau mau pakai aplikasinya usahakan hp kalian internal masih banyak dan ram minimal 3 GB,agar tidak patah"",ini saya pakai hp ram 3 aja masih lancar kok.";positif
Developer minta aplikasi ini ada fitur trending, translate bahasa, beranda hanya boleh orang yang difollow saja jadi kalau belum difollow ga boleh lewat diberanda. Semoga didengerin ya, saya akan kembali dan akan memberi bintang 5 kalau fitur fitur diatas sudah ada.;netral
Sebenernya aplikasi sudah bagus, tapi kenapa setelah itu akun Instagram saya tidak bisa dibuka, setiap buka aplikasi Instagram keluar sendiri, mohon untuk segera dibenarkan bug ini, terimakasih;netral
mungkin kedepannya fitur² untuk mempermudah pengguna bisa ditambahkan seperti, pindah akun bisa hold tap saja, terus fitur hastag juga ditampilka dipencarian;positif
Hanya test karena mirip Twitter jadi penasaran seperti apa Twitter buatan raksasa sekelas Meta. Dari segi tampilan sih mantap cuma yang buat bosen fitur-fiturnya masih kalah & ketaut sama instagram (ga berdiri sendiri) jadi harus buat IG dulu saat mau mencoba.;positif
Bagus semua, simpel, bisa pake akun IG, follower di Instagram pun bisa di follow. Saran aja dikasih fitur download gambar, translate seperti di Instagram, threadnya bisa di mark/simpan seperti di Instagram;positif
"Aplikasi sempurna untuk disebut ""penganti Twitter"" yg sudah matang dalam perilisan awal namun perlu pembaharuan lagi untuk kedepannya seperti menghadirkan fitur baru dan hal hal pendukung lainnya. Dan semoga tidak menjadi Twitter seperti sekarang dan akan tetap sama dengan membawa ciri khas tersendiri agar tidak disebut penciplak melainkan aplikasi yg terinspirasi dari Twitter.";positif
Untuk tahap awal, fitur yg tersedia jika dibandingkan kompetitor nya, threads masih kurang dan masih jauh. Ditunggu pembaharuan nya.;positif
masih banyak yang harus dibenahi, tiba tiba erorr sendiri, belum ada beberapa fitur yang penting. Overall cukup bagus dan semoga dikembangkan lebih lagi 👍🏻;netral
bagus!! tapi aku agak bingung gak bisa bedain yg follow sama yg enggak, kalopun harus diliat satu² agak ribet soalnya. mungkin bisa kasih perbedaan. tolong dibaca ya dev :');positif
Masih banyak kekurangan, masuk aja susah...mungkin krn harus menyingkronkan data..ini yg ku gak suka, krn maunya bedalah teman2 kita, spt di twitter...bisa anonim;netral
Limit terus, liat following gak bisa, refresh timeline juga kena limit, tampilan jumlah followers hilang. Trus kalau disini kena limit di ig juga kena;negatif
Perbaiki bug text yang bertumpukan saat di scroll, bug nya parah sangat menggangu, terimakasih.;negatif
Bagus banget app nya saya suka 🤩🤩🤩🤩;positif
Harus refresh refresh terus ketika update atau hapus pesan atau yg lainnya udah si itu aja masih belum live refresh kek Facebook, dan fitur chat, fitur download gambar / video, fitur rethreads counter nya semoga cepet ada Terimakasih;positif
Buat semua bagus, design sama menu nya cukup, cuman yang kurang nya masih banyak, terutama ini, harus ada topik yang bisa user ikuti biar feed gak terlalu berantakan, sama feed harus nya dipisah jadi dua 1 buat publik (dari topik yang diikuti) sama 1 lagi buat follower ato postingan khusus followers;positif
Gak ada tools buat terjemahan bahasa asing, gak bisa save postingan orang, mungkin bisa diperbaiki lagi. Tools penting dari instagram masukin kesini dong;netral
Saran, tidak usah buat aplikasi baru, cukup dengan instagram dan kembangkan lagi dengan fitur fitur terbaik... Tunjukan karya terbaik kamu sampai dunia terkagum kagum dengan kamu..;positif
Gara gara instagram membuat aplikasi threads, ketika saya log in thread malah force close. Tolong Instagram diperbaiki, jangan membuat aplikasi sampah!;negatif
Bagus. Cuma sepertinya postingan yg sudah dipost tdk bisa edit yaa? Jd harus hapus postingan kita dulu baru upload lagi (iya gk si? Atau aku yg masih kagok sm aplikasi ini *wkwk) Juga butuh translate utk postingan yg menggunakan bahasa mereka. Biar orang asing bisa paham apa yang ditulis (gk nemu jg yg 1 ini, atau mungkin belum kenal betul fitur²nya 😁);positif
Ngebug bg, knapa itu, pdhl udh coba relog tapi tetep ngebug, dari segi lain udh keren tapi itu kok ngebug ada muncul layer tulisan lain, tolong banget di benerin.;netral
semalem keknya bikin threads tapi pas pagi threads nya ilang, baru muncul kebesokannya lagi. apakah ini termasuk bug???? mohon ditingkatkan lagi y;netral
Bintang 2 dulu, karena saat di buka apk langsung ngebug seperti tulisan dan gambar acak-acakan. dan semakin di scrool semakin acak tulisannya:v;negatif
Redmi Note 6 Pro. masih banyak bug, saat scroll dan pindah ke lainnya semua teks gambar dan lainnya tertumpuk jadi satu layar;negatif
keren banget apps nya, kalau bisa tambahin fitur baru seperti discover/trend, hashtag, penambahan fitur gif dan yang lain ketika upload threads, dan fitur multi-login di aplikasinya;positif
Saya menemukam titik bug pada aplikasi ini. pada saat melakukan postingan foto tersebut tiba-tiba aplikasi saya terhenti dan close forced. mohon diperbaiki;negatif
Saya menemukan bug Application. Ketika post vidio / foto ukuran besar sangat lemot. Muat berulang kali juga. Harus di compress dulu file nya;negatif
Baru mencobanya, Meta sedang berusaha bersaing dengan Twitter dan microblogging app lainnya. Review singkat: tak ada yang spesial sementara ini, hanya saja kita bisa dengan mudah menghubungkan pengikut Instagram kita dengan app ini.;positif
Ada sedikit ngebug saat membuat caption dan kalau bisa bikin algoritma cepat viral usernya, agar makin banyak usernya. Karena manusia ingin dikenal;positif
apk sih bagus tapi ada bug seperti kalo lagi ngescrol ke bawah tiba tiba gambar ngeglicht ia sih ga semua irang tapi saya ngalamin tolong ya di perbaiki;netral
Overall bagus, cuman masih ada bug dan hal lain yang harus di tambahkan, seperti hastag, search keyword, trends, media, bookmark, pin post dll. Dan semoga standar komunitas di app ini tidak se-konyol di Facebook;netral
Setiap mau repost threads ke ig kenapa jadi ig nya ke log out ya, jadi misal aku buka threads pasti ig ku ke log out, sama kalau aku buka ig, pasti threads nya ke log out jd nggak bisa repost.. Btw ig sudah update🙏 Mohon info nya🙏;positif
Ada bug di mana saat post foto dengan format PNG aplikasi langsung force close, mohon untuk segera diperbaiki. Selebihnya guud sih👍;netral
1. Banyak terjadi bug salah satunya ketika kita menggunakan tema pada chat di Instagram dan kita menginstall thread tema di chat Instagram tersebut tiba² menjadi default dari sisi pengguna di ubah pun tetap akan default sehingga cuman pengguna lain yang bisa lihat chat tema tersebut 2. Algoritmanya masih tidak jelas arahnya kemana saya tidak pernah ikutin artis tiba² isi thread artis centang biru semua. 3. Tidak ada fitur send chat 4. Jika modelnya cuman mau nampil thread sebaiknya jadi satu;negatif
Aplikasi ini masih banyak bug nya. Salah satunya sering force close sendiri ketika saya sedang menggunakannya. Tolong segera diperbiki, ini sangat menganggu!!;negatif
Semenjak download aplikasi ini. IG utama saya sering logout sendiri. Otomatis threads juga logout, mau login malah sekarang tidak bisa.;negatif
Gatau ya, waktu download threads akun Instagram sama eror tidak bisa di buka. Belum menemukan solusinya dan masih eror. Kayak ngeback sendiri gitu, tapi aneh nya hanya satu akun saja yang eror 2 akun lainnya normal.;netral
Tolong tambahkan opsi simpan/unduh foto seperti twitter, opsi simpan postingan, hastag, dan trending, untuk sementara akan saya maklumi karena ini aplikasi baru berumur 1 hari;positif
overall bagus sih sampe kecanduan seharian main threads, isinya pada minta mutualan cuma yg kurang yaitu fitur tombol mengikuti di daftar followers, dan juga tagar, top trending, sama bisa upload music;positif
Tambahkan trending topik Indonesia dong, terus tambah fitur simpan gambar soalnya berguna banget buat status WhatsApp pliss bangedd. SEKIAN DARI SAYA ~Denny~;positif
tolong banget untuk pembuat aplikasi kalau benar benar ingin bersaing dengan twiter standar komunitasnya diperbaiki,karna sebagian orang lebih menggunakan suatu sosmed dengan tujuan untuk mencari gambar kartun tanpa busana. untuk sementara saya kasih rating bintang 1🙏;negatif
Gara gara aplikasi ini instagram teman saya ke hack. Tolong tambahkan fitur hapus akun tanpa harus menghapus akun instagram sekaligus. Tolong perbaiki keamanan akun!;negatif
Ya mungkin masih baru jadi masih banyak bug yang kurang nyaman untuk pengguna baru juga sperti saya, ketika di scroll mau lihat komentar tiba-tiba suka close app sendiri;netral
Baru download eh pas lihat postingan di akun Instagram banyak yang hilang, itu kenapa bisa begitu coba? Seseorang jelaskan pada saya, demi apa? Nyesel banget pake ini kalau emang postingan ngga bisa balik lagi, (emot nangis);negatif
Sebagai pengguna twitter, coba dulu ya, belum bisa komen banyak.. mudah - mudahan kedepanyan ini aplikasi tidak terlalu identik dengan Instagram. Harus berubah ke arah yg lebih baru.;positif
Menurut ku ini yang lebih keren sih daripada yang logo burung biru engga bisa konek in ke ig dan mau mutualan sama akun lain di ksih limit. Yuk buruan download aplikasi threads ini karena lebih seru dibanding yang ono, semoga aplikasi threads ini bisa ditambahkan fitur berita trending, #trending, fitur kayak ig juga biar makin nyaman buat pengguna nya;positif
Tampilan bagus, game bagus, fitur kurang, saat nembak agak ngeleg, grafikny tolong diperbaiki. Uninstal dulu lah.;negatif
Tambahkan terjemahan supaya bisa mengikuti threads berita luar negeri;positif
Bagus, tapi bug nya terlalu membuat kesal!! Saat masuk memang biasa, tetapi jika di scroll ke bawah katanya malah banyak dan jadi ngeleg;netral
Aplikasinya bagus dan wajib dikembangin lebih banyak lagi dengan berbagai fitur yang memudahkan pengguna aplikasi Facebook, Instagram dan lainnya. Intinya ini lumayan worth it sebagai pengganti twitter Anda!;positif
Bakal lebih bagus lagi tanpa mencantumkan lencana di bio si meskipun bisa disembunyikan/hapus . Menganggu bgt :( nyesel. Udah gausah rilis .;negatif
Lancar sih di Samsung Galaxy A24, Chipset Helio G99. Untuk fitur karena baru rilis ga sebanyak twitter, tapi ya semoga update next diperbaiki bug post atau fiturnya tambah.;positif
Yang ulasannya punya masalah, kekurangan, ini, dan itu, itu wajar karena masih blum dapet satu tahun pas launching. Masih ada perbaikan sana sini, dan butuh waktu juga agar threads bisa dibilang sempurna dari user² nya;positif
overall bagus, cuma masih butuh banyak penambahan fitur untuk di sempurnakan dan butuh macam2 peningkatan. dimaklumi lah apk baru netes;positif
"Terima kasih, Instagram. Terima kasih karena telah menghadirkan aplikasi pengganti Twitter yang sudah semakin annoying. Apalagi aplikasi ini terbilang cukup ringan dan UI-nya simple enak dilihat, kesannya fresh. Semoga kedepannya tidak akan ada akun-akun spam jualan barang dan kalaupun ada semoga pihak ""meta"" bisa membasmi akun-akun spam seperti itu. For now, 9/10.";positif
Aplikasi cukup menarik apalagi bisa bagikan video panjang 5 menit...hayuuuu ....cuman batasan upload masih bisa pakai sound bebas dari aplikator ga yah ....;positif
tolong perbanyak fitur baru, seperti bisa login beberapa akun, terus fitur notifikasi nya jga di bedain biar ga campur mana yang sudah di follow atau belum🙏🏻;netral
Perbaiki bug text yg bertumpukan saat di scroll, bug nya sangat parah, mengganggu. Terimakasih!!;negatif
Simpel sekali aplikasinya dan sangat mirip dengan twitter hanya saja masih belum terdapat fitur direct message serta fitur trending.;positif
Aplikasinya bagus, bawaanya lebih positif dan bisa sharing ilmu juga. Saran saya tingkatkan kembali aplikasinya dan perbaiki bug yang terjadi. Terimakasih;positif
Sebenernya bagus tapi yg bikin nyebelin banget tuh semua orang statusnya nongol di timeline kita berasa kek pasar🤮 improve kaya ig dong yg muncul tuh yg cuma kita follow aja jangan malah semuanya nimbrung buset🤮;negatif
min tambahin fitur download nya dong kaya misalkan kita liat foto trs di pojok kiri atas ada downloader nya gitu seperti twitter dan hal sebagainya mohon di baca min..;positif
apk nya membantu saya suka menulis kegiatan sehari-hari, saya tuangkan keseharian saya di situ;positif
Banyak yg tiba tiba follow trus unfollow kebelet jadi seleb tolong tambahkan fitur auto unfol buat yg unfollow;negatif
Bug nya Parah banget beranda ngebayang parah udah dicoba hapus data login ulang tetap aja gitu, mungkin masih baru ya nanti kalo udah diperbaiki bugnya dikasih bintang 5;negatif
Sejauh ini app ringan & mudah digunakan, cuman untuk kolom search masih terbatas sehingga mohon diberikan logika tambahan berupa pencarian kata dari beberapa postingan threads sehingga dpt melakukan pencarian secara luas,, terimakasih;positif
Terdapat glitch pada tampilan jika menggunakan dark mode sehingga aplikasi tidak bisa digunakan dengan semestinya. Tolong segera perbaiki;netral
Yang anda tampilkan diberanda saya, hanya sekumpulan tokoh publik yang tidak saya kenal dan tidak saya follow, jadi saya kehilangan akses untuk teman yang saya ikuti. aplikasi tidak jelas, done to uninstall !!;negatif
Waw, twitter tanpa limit Kekurangan: •Tolong dong, kalo mau ganti akun kaya ig(tinggal sat set, gaperlu login-logout) •Kalo mau posting itu ribet, ketutupan keyboard tombolnya. •Ga ada fitur dm? •kalo mau ikuti balik ;positif
Lumayan mirip sama twitter dan menurut saya, saya lebih suka ini ketimbang twitter. Semoga di masa mendatang akan ada lagi fitur bagus yg di kembangkan oleh meta untuk Threads. Karena aplikasi ini punya potensi besar untuk bersaing dengan sosial media yg lain;positif
aplikasinya bagus, stylish, tidak dibatasi untuk mengupload dalam sehari, tapi yang sangat disayangkan adalah harus login menggunakan akun instagram, alangkah baiknya jika Instagram dan Threads memiliki akun yang berbeda.;netral
Bintang 1 dulu, soalnya kalau login pakai Instagram, malah Instagramnya yg logout pas login ke Instagram malah threads nya yg logout begitu aja terus. Semoga kejadian ini langsung ditindaklanjuti;negatif
Lumayan lah, so far nggak terlalu bagus & nggak terlalu jelek juga apknya, Mines nya Cmn Fiturnya yang kurang apalagi kalau kayak mau nge retwett gitu postingannya pasti ketumpuk;positif
Masih banyak sekali kekurangan dibanding twitter, tidak ada nya hastag, DM, fitur trend dan masih banyak lagi Dan jika bisa, ada baiknya Instagram dan threads dilakukan pemisahan;netral
Ini nih aplikasi yang mungkin bisa gantiin Twitter, terima kasih Meta udah membuatkan aplikasi pesaingnya, ditunggu perkembangan selanjutnya, dan juga update2 berikutnya.;positif
Semoga kedepannya bisa lebih optimal dan maksimal dalam fitur.. i love you threads 😘;positif
nge bug parah, tulisan numpuk pas di scroll bener bener gabisa dibaca samsek, dari awal download sampe uninstall trus download lagi belum bisa dipake juga;negatif
Untuk sementara saya kasih binta segini dulu. Ada bug force close. Semoga segera diperbaiki dan bertambah fitur yang lain. Terimakasih;netral
Aplikasi ny skrg, tdk bs di buka😲 di tulis ad masalah, tiap saat mo loading !;negatif
Saya kasih 4 dulu. Karna menurut saya kurang enak kalau berandanya isinya random sama orang yang ga kita follow. Jadi kalo bisa di pisah antara explore sama following;positif
Buruk Verifikasi gambar saat masuk tidak relevan;negatif
Threads udh bagus, tapi masih ada bug seperti suka force close atau keluar sendiri dari Threads nya. Mungkin di update selanjutnya bisa di benahi.... semoga aja secepatnya dibenahi soalnya ini aplikasi keren bgt;positif
Lumayan asik 🤣 kalo digabung sama ig bisa enggak? Gue gatau dah konsepnya TAPI serius ini seru kek twi... Andai bisa edit tulisan cakep bisa save gambar 😆 (adem untung masih kaga ada iklan);positif
Tolong di fix: tidak bisa memposting foto yang tersimpan dari Instagram dan mengalami force close.;netral
kurang begitu berguna sih, karena masih mendompleng instagram;positif
Cukup bagus untuk saat ini tetapi saya harap di tambahkan fitur save postingan jadi pengguna dapat menyimpan postingan.;positif
Aplikasi nya udah bagus,tapi kalau bisa ditambahin fitur translate Soalnya saya jadi bingung kalau bias saya posting pakai bahasa korea tapi saya kagak ngerti.;positif
ini baru sangat menyenangkan 🤣 bisa terus lebih baik dari ini apk nya;positif
Aplikasinya bagus, saran saya bisa ditambahkan fitur Hastag agar memudahkan dalam mempromosikan seseorang dan membuat thread lebih mudah dijangkau banyak orang.;positif
Bagus sih cuma di timeline banyak post orang lain yang gak kita follow, jadi membuat gak nyaman. Perbaiki lagi dongs timeline nya;netral
Sejauh ini masih aman ya! dan aku suka bgt sama threads, soalnya lebih ke arah akrab aja sesama user di dalamnya. Masalah bug belum nemu. Thanx Threads!;positif
"Twitter dulu bagus sekarang2 gegara satu orang ""yg itu"" ambil alih kuasa, jadi kerasa kurang ""pake banget"". Entah apa yg ada dibenak orang itu... Saatnya beralih ke Threads wkwk";positif
Aplikasinya bagus, namun mengapa threads tidak bisa mengganti akun secara cepat seperti di instagram,tapi saya tahu aplikasi ini masih baru, semoga dapat berkembang kedepannya.🙏🏻;positif
Aplikasi baru wajar memiliki banyak kekurangan atau bug ini itu. Cuma sejauh ini gw belum menikmati aplikasi nya. Lebih enak dan nyaman pake Twitter, You Know What I Mean?💀 Lebih singkatnya cuma penasaran pake apk ini. Fakyu buat bayar centang biru dan batasan tweet. Bodoamat gw juga bukan org penting yg harus pake verifikasi centang biru;netral
Aplikasi ini mesih banyak bug nya yah Masa aku udah mengikuti ko ga bisa yah keriset lagi terus kalo ngetik hurufnya hilang tolong ini min diperbaiki;negatif
Aplikasi ini udah bisa di donwload tapi ko masih ada eror nya gimana sih threads, pas saya mau scroll ke bawah tampilan nya jadi eror, tolong di perbaiki;negatif
aplikasinya bagus dan sangat membantu bagi usaha kami.;positif
Orientasi landscape untuk tablet mohon di adakan;positif
launching,langsung install,buat akun disini,upload video 2x, bingung mau ngapain lagi, akhirnya uninstall dulu, nunggu perkembangan selanjutnya,kalo ada peningkatan install lagi,klo gak ada ya sudah gak bakal install lagi 🤣🤣🤣;negatif
gara-gara aku download ini Ig aku gak bisa dibuka, kalau dibuka pasti keluar sendiri terus harus gimana ya, udah ku uninstall aku login lagi masih tetep, tolong kerjasamanya ya;negatif
bagus sii pengganti burung biru cumaaaa pliss tambahin fitur translate ini butuhh bgtt;netral
udah bagua tapi tolong dong gk usah di tautkan di instgram. gk usah ada pintasan lewat;netral
"Wah...bug nya parah banget sih... Untuk sekelas ""meta"" meskipun ini apk baru,harus nya bisa lebih di optimalkan lagi sebelum di rilis... Klw begini kan kesan pertama org org bkl jelek banget...";negatif
Sebenarnya mau kasih bintang lima tapi kali ini 3 aja soalnya pas mau bagi postingan threads di instagram kok nggak bisa pake musik tolong perbaikannya 😌😌😌😌.;netral
Ku kasih rating 5 soalny masih suka error, tolong diperbaiki bugnya masih sering error kalau login...kalau bisa adain fitur bisa liat yang unfoll;positif
Parah algoritma nya jelek. Pake dibawa bawa ke instagram lgi. Padahal hal yang dibenci malah ditayangin mulu;negatif
Baru d unduh langsung d unistall.masa mau login harus pake akun instagram. Ngacooo;negatif
Aplikasi yang tidak cocok untuk didownload, banyak bug yang ada seperti tulisan dan gambar ovelapping dengan yang lain.;negatif
Banyak bug nya, suka keluar2 sendiri, terus teksnya numpuk dan kayak error gituuuu:((((;negatif
Ada bug di aplikasi ini yang perlu di perbaiki, berupa bug text numpuk dan tertimpa dan lain lain, tolong semoga cepat di perbaiki;negatif
Mungkin ku kasih 4 dulu ya. Soalnya masih kurang fitur nya, aku ingin bisa buat akun lebih dari satu. Itu aja sih, moga cepet di update lah ya. Semoga apikasi ini sukses 💪;positif
Sangat sepi di sosmed satu ini, tapi tetap saya pakai entah untuk ihat postingan orang random yang muncul aja dah. Ngepost sini juga super sepi 😅 padahal nggak di private lagi akunnya;netral
"Dari segi tampilan udah bagus cuman masih ada yg eror yaitu pengen lihat teman yg follow GK di tau harus di kunjungi satu"" akunya mungkin masih awal masih banyak yg perlu di perbaiki";netral
Aplikasinya bagus. semoga setiap akun hanya bisa dikelola oleh satu pengguna saja. dan tidak ada sampah-sampah yang mengandung sex seperti aplikasi lainnya.;positif
"sangat cocok untuk ngungkapkan kata""";positif
Baru instal belum tau banyak tentang threads;netral
Karena ga mau ketinggalan tren, jadi pake nih sosmed. Lumayan untuk sekelas twitter bahkan lebih bagus dari Twitter, walau fiturnya masih ada beberapa yang kurang sih. 😅;positif
Bagus, cuma klo ada bahasa asing tidak bisa diterjemahkan. Tolong tambahkan fitur terjemahan nya! Terima kasih;netral
Entah bug atau apa... Tulisan kayak numpuk & getar... Apa karena baru launching jd masih ada kekurangan... Semoga cepat diperbaiki...;negatif
Mantap lah, karna masih sepi jadi nyaman;positif
No komen cukupan,cuman persisnya REEL aja.;netral
Tidak bisa ganti profil , maaf terjadi kesalahan, silahkan coba lagi , udah 100 x coba ttp gk bisa , oi deploper fix dong MTnya;negatif
Tolong timeline jangan berantakan dong. Sesuaikan dengan waktu update nya dan berurutan;negatif
Mungkin saja masih dalam pengembangan, saat baru di download tidak bisa dibuka sama sekali. Ditunggu perbaikan selanjutnya;negatif
Makin update makin anehhh apk y sblm di update msh normal aja knp hbs di update mkn bermasalah.... Tolong di perbaiki lagi apk y terimakasih;negatif
Baru upload 1 foto. Uda eror dr pagi Ampe sore kek gak kelar kelar upload. Pdhl file nya kecil size nya. Ditunggu update nya;negatif
Bug parah banget. Mau upload photo ga bisa nge forceclose sendiri -.- sampe lelah nyoba lagi nya;negatif
udah bagus cuma kurang fitur translate nya, so please adain fitur translate. butuh bangett!;positif
Lebih simple dari twitter, kelebihannya jika login tinggal masuk instragram dan jika lupa login instagram tinggal masuk facebook dan kekurangannya dari aplikasi ini akan dijelaskan oleh pemberi ⭐ 1, 2, dan 3 atau buZzeRp 2024. Jika hal itu berkaitan dengan postingan politik;positif
Aplikasi nya bagus banget menurut saya tapi kenapa ya pas sudah didownload di hp android penampakan berandanya kayak macet-macet gitu 🥲;positif
Pertama kali saya pake bagus, nah dipake besoknya jadii jelekk apa karna hpnya atau aplikasinya nggak tau jugaa.. Jadi saya nggak bisa pakai aplikasinya 🙏 cuman sekalii soalnya nggak keliatann..;negatif
Tolong tambahin fitur edit dong, misalnya yang kayak typo gitu trus bisa diedit, biar gak cape klo typo malah hapus😊tambahin terjemahan jg donggggggg😀🫶🏻;positif
Bagus, cuman aku masih belum terlalu ngerti mainin apk ini. Aku juga bingung gimana cara upload video, soalnya pas aku pencet, cuman ada untuk foto😭🙏;positif
Sejauh ini masih aman gak ada bug dan enak dipakai tapi tolong adain fitur translate dong min masih awam bahasa lain gua selain indo dan English;netral
Buruk sekali, ga bisa nulis bahasa arab, kalo nulis bahasa arab auto mulai dari kiri, ngk ke kanan;negatif
Apa dah gua udah berapa kali ngirim kode disuruh coba lagi mulu;negatif
Aplikasi yang sangat keren, fiturnya lebih lengkap dibandingkan aplikasi tetangga sebelah. Bismillah, iPhone dan MacBook Pro.;positif
bagus, mirip mirip lah sama twitter, bedanya di sini centang biru ga harus bayar, ga perlu berlangganan kayak netflix;positif
Belum ada translate padahal sudah di up date;netral
Fiturnya masih bnyak yg kureng ya sayyy;negatif
sangat bagus aplikasinya;positif
Tambahin fitur arsip postingan min;positif
Baru tau kalo reply bisa pke vn :D;positif
please deh..tmpt ku udh update tp blm pd kluar vitur baru nya;positif
Tidak berperikemanusiaan aplikasi ini sangat jelek 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎;negatif
suka banget sama aplikasi ini;positif
follower Instagram saya hilaang, apa memang berbeda server?;positif
sudah zamannya semua akan zamannya;negatif
cocok buat curhat setiap hari;positif
asik juga buat curhat;positif
Aplikasi nya bikin pusing;negatif
👎 makin jelek kualitas Nya;negatif
Sangat mengecewakan;negatif
MasyaAllah Aplikasi ini sangat memuaskan;positif
"apa konyol mau login aja kaga bosa"" terjadi kesalaham mulu pler";negatif
sangat menarik;positif
Sama aja dengan Ig,..saya jadi bingung;negatif
pengalaman yang hebat. aku cinta Threads❤️;positif
Untuk menjadi aplikasi yang besar , seperti harus ada banyak update dan tambahan fitur baru dan banyak lagi ....... Saya yakin akan menyaingi Twitter , saya ingin aplikasi ini lebih baik dari pada Twitter yang ribet itu;positif
seru juga ini apk;positif
Terjadi bug saat memakai mode gelap mohon di perbaiki. Dan mohon di tambahkan mode gelap di aplikasi sendiri biar GK silau;netral
harusnya ada fitur insight nya;positif
menurut ku apk bagus walau rada takut sama info yg beredar tapi demi bias aku akan bertahan tolong tambahkan untuk menyimpan ft dan terjemahan 🙏;positif
Akan lebih bagus jika ditambah fitur baru seperti trending topic dan hastag, itu akan sangat membantu, terimakasih!;netral
Saya ingin menghapus akun threads, mengapa harus menghapus akun instagram terlebih dahulu? Sungguh fitur yang sangat buruk, tidak bisa membebaskan penggunanya. Tolong PERBAIKI hal tersebut, supaya pengguna bisa lebih leluasa. Terima kasih.;negatif
Bagus banget aplikasinya simple tapi mungkin next diperbaiki bugnya dan perbanyak fitur-fitur yang memudahkan pengguna 🙏;positif
Kembaliin akun gua!! ga suka banget apk nya, gaada bagus bagus nya, gua hapus apk nya malahan di hack akun gua, emosi lama' sorry ni klo kata' nya ga sopan gua uda emosi bngt, sebisa mungkin kembaliin akun gua di situ banyak kenangan'an filter' ig gua, do your magic ig plis gua mohon!!;negatif
Overall udh bagus. Tapi untuk sementara karena masih banyak bug aku kasih 3 bintang dulu. Ya wajar juga sih karena app baru;netral
Aplikasi kalo belum siap gk usah di rilus dlu, ini apl macam apa, ngebug gk bisa di gunakan. Tolong segera dibperbaiki.;negatif
Error atau bug sih emang untuk apps ini butuh kapasitas ram brp supaya ga error krn hp gw sendiri ini Ram 6/32 Maaf untuk sementara bintang 1 dulu;negatif
Aneh belum ngepost apa apa... baru aja install kok di takedown;negatif
Threads saat ini bagus karena aku baru gabung . belum ada yg aneh2 . bintangnya 2dulu;negatif
minusnya cuma kalau kata-kata panjang harus motong;positif
Kalo bisa pemutaran suara langsung saja;negatif
sementara ini sih bagus bagus aja, gk tau ya klo kedepannya;positif
Pas pertama pakai lancar, tpi pas berselang lama malah muncul bug pas scroll kebawah tulisannya ikut ngikut, mohon segera diperbaiki 🙏🏻;negatif
Kok tiba2 di nonaktifkan gara2 aku scroll postingan ke bawah berkali kali trnyata postingan tsb sudah di hapus,aku mana tau klo sudah di hapus?apakah nnti akan di aktifkan lagi apa tidak?;netral
Kalau bisa tambah bener juga di profil nya;positif
tidak bisa melihat jumlah suka postingan sendiri;netral
Ini kenapa saya upload dari kemarin kok emggak bisa² ya?;netral
Tidak ada bagusnya, cm seperti catatan biasa.;negatif
Mohon ada angkanya saat user membuat threads baru yang ditampilkan di profil user seperti angka post di instagram, selain itu tambahkan fitur DM sama fitur daftar seperti twitter, fitur warna.;positif
Baru inshal mudah mudahan tidak ada mware...;positif
Mulai beralih kesini,gegara Twitter atau X sudah makin Jelek semenjak di pegang Elon. Pertahankan Thread,jgn sampai jadi jelek krna satu kesalahan.;positif
Sejauh ini app jauh dari kebisingan dan kontel vulgar. Harap di pertahankan;positif
Ini aplikasinya aku coba dan lumayan sih cuma ukurannya gede;netral
Lencana di hapus, tidak bisa di munculkan kembali;negatif
Kapan perbarui tambah akun??? Maka harus perbarui tambah akun seperti Instagram;positif
Aku baru pertama kali download gk tau aplikasinya aku kasih 1 dulu klo udh rame aku kasih 5;negatif
aplikasinya sering crash.. dibenahi;negatif
ngabisin kuota udah downkoad eh malah gak guna gak menarik sepertih yang di baca di googke ,, sampahhlah;negatif
Sangat Bagusss dah mudah di pahami;positif
Saat ini masih berfungsi dengan baik bintang 4 dulu jika aplikasi nya ditambah beberapa fitur seperti edit komentar, dan menambahkan lokasi baru saya tambahkan bintang 5;positif
ruang yang sangat baik untuk mempublish;positif
Fiturny mirip² lahh dengan Instagram gada masalah 😁;positif
Tolong tambahkan fitur agar bisa hide dan kembali kan lencana threads di bio;netral
Ada bnyak bug yang perlu di perbarui mulai dari akun yang tautkan di Instagram sama ada bug dngan isi DM saya tdak ada smua.. ini perlu diperbaiki;netral
seperti Twitter tapi ini lebih, baik agik. mantaps;positif
kalau bisa theards ada colom curhat;positif
Kenapa aplikasinya selalu mengalami bug saat ingin refresh? Gimana sih ini tolong diperbaiki secepatnya dong 😅;negatif
Ada aplikasi baru semoga berjalan mulus tanpa haks dan hoax.;positif
Aplikasi bagus dan mudah dipahami untuk pengguna pemula, tampilan nya mirip mirip Instagram kerennn, lucuuu gitu✨;positif
labih baik dari apk berlogo burung, dan lebih lancar waktu scroll, tanpa ada bug.;positif
