content;label
Aplikasi ini mesih banyak bug nya yah Masa aku udah mengikuti ko ga bisa yah keriset lagi terus kalo ngetik hurufnya hilang tolong ini min diperbaiki;negatif
"Twitter dulu bagus sekarang2 gegara satu orang ""yg itu"" ambil alih kuasa, jadi kerasa kurang ""pake banget"". Entah apa yg ada dibenak orang itu... Saatnya beralih ke Threads wkwk";positif
Aplikasinya bagus, namun mengapa threads tidak bisa mengganti akun secara cepat seperti di instagram,tapi saya tahu aplikasi ini masih baru, semoga dapat berkembang kedepannya.🙏🏻;positif
Aplikasi ini udah bisa di donwload tapi ko masih ada eror nya gimana sih threads, pas saya mau scroll ke bawah tampilan nya jadi eror, tolong di perbaiki;negatif
Ku kasih rating 5 soalny masih suka error, tolong diperbaiki bugnya masih sering error kalau login...kalau bisa adain fitur bisa liat yang unfoll;positif
Ada bug di aplikasi ini yang perlu di perbaiki, berupa bug text numpuk dan tertimpa dan lain lain, tolong semoga cepat di perbaiki;negatif
Banyak bug nya, suka keluar2 sendiri, terus teksnya numpuk dan kayak error gituuuu:((((;negatif
Tolong pihak threads dan ig naikin keamanan nya, karena baru saja terjadi threads saya kena phising dan hasilnya akun ig saya kena retas orang lain yang saya tidak kenal tolong naikin keamanan nya, karena saya sangat d rugikan ..;positif
"Wah...bug nya parah banget sih... Untuk sekelas ""meta"" meskipun ini apk baru,harus nya bisa lebih di optimalkan lagi sebelum di rilis... Klw begini kan kesan pertama org org bkl jelek banget...";negatif
Sebenarnya mau kasih bintang lima tapi kali ini 3 aja soalnya pas mau bagi postingan threads di instagram kok nggak bisa pake musik tolong perbaikannya 😌😌😌😌.;netral
habis diupdate kok malah lelet mana kabar brandanya stak ini itu itu aja yang tampil;negatif
"Dari segi tampilan udah bagus cuman masih ada yg eror yaitu pengen lihat teman yg follow GK di tau harus di kunjungi satu"" akunya mungkin masih awal masih banyak yg perlu di perbaiki";netral
Mungkin ku kasih 4 dulu ya. Soalnya masih kurang fitur nya, aku ingin bisa buat akun lebih dari satu. Itu aja sih, moga cepet di update lah ya. Semoga apikasi ini sukses 💪;positif
Bagus, cuma klo ada bahasa asing tidak bisa diterjemahkan. Tolong tambahkan fitur terjemahan nya! Terima kasih;netral
Aplikasinya sangat bagus dan saya suka banget tetapi alangkah baiknya kalau mendaftarnya tidak menggunakan Instagram karena hp saya terasa berat menggunakan 2 aplikasi sekaligus apalagi HP saya HP kentang;positif
Karena ga mau ketinggalan tren, jadi pake nih sosmed. Lumayan untuk sekelas twitter bahkan lebih bagus dari Twitter, walau fiturnya masih ada beberapa yang kurang sih. 😅;positif
Bug parah banget. Mau upload photo ga bisa nge forceclose sendiri -.- sampe lelah nyoba lagi nya;negatif
Sangat bagus dan membantu supaya bisa langsung terhubung dengan beberapa akun lain;positif
Kenapa masih aja, timeline isinya random banget, orang yang ga kita follow masih aja muncul di beranda. Tolong itu di atur lagii;negatif
Entah bug atau apa... Tulisan kayak numpuk & getar... Apa karena baru launching jd masih ada kekurangan... Semoga cepat diperbaiki...;negatif
Tidak bisa ganti profil , maaf terjadi kesalahan, silahkan coba lagi , udah 100 x coba ttp gk bisa , oi deploper fix dong MTnya;negatif
sebenernya uda bagus cuma ada beberapa bug misalnya saat refresh itu sama sekali ga muncul postingan apapun,mw nge search juga nunggu beberapa detik walaupun ga terlalu sering muncul dan yg paling penting adain fitur translate lah developer.!;positif
Aplikasi tidak berjalan dengan baik di smartphone saya dengan Android 9. Aplikasi seperti gagal untuk me-render setiap pergerakan animasi, jadi tampilan dalam aplikasi terlihat bertumpuk. Hal itu terjadi baik saat scrolling maupun berpindah halaman di aplikasi.;negatif
Tolong timeline jangan berantakan dong. Sesuaikan dengan waktu update nya dan berurutan;negatif
Lebih simple dari twitter, kelebihannya jika login tinggal masuk instragram dan jika lupa login instagram tinggal masuk facebook dan kekurangannya dari aplikasi ini akan dijelaskan oleh pemberi ⭐ 1, 2, dan 3 atau buZzeRp 2024. Jika hal itu berkaitan dengan postingan politik;positif
Secara overall oke sih. Paling masukan aja, tolong tambahakan fitur trending seperti twitter supaya lebih menarik lagi. Thanks 😄;netral
Tolong tambahin fitur edit dong, misalnya yang kayak typo gitu trus bisa diedit, biar gak cape klo typo malah hapus😊tambahin terjemahan jg donggggggg😀🫶🏻;positif
Ada bnyak bug yang perlu di perbarui mulai dari akun yang tautkan di Instagram sama ada bug dngan isi DM saya tdak ada smua.. ini perlu diperbaiki;netral
Pertama kali saya pake bagus, nah dipake besoknya jadii jelekk apa karna hpnya atau aplikasinya nggak tau jugaa.. Jadi saya nggak bisa pakai aplikasinya 🙏 cuman sekalii soalnya nggak keliatann..;negatif
Bagus, cuman aku masih belum terlalu ngerti mainin apk ini. Aku juga bingung gimana cara upload video, soalnya pas aku pencet, cuman ada untuk foto😭🙏;positif
Kembaliin akun gua!! ga suka banget apk nya, gaada bagus bagus nya, gua hapus apk nya malahan di hack akun gua, emosi lama' sorry ni klo kata' nya ga sopan gua uda emosi bngt, sebisa mungkin kembaliin akun gua di situ banyak kenangan'an filter' ig gua, do your magic ig plis gua mohon!!;negatif
Sejauh ini masih aman gak ada bug dan enak dipakai tapi tolong adain fitur translate dong min masih awam bahasa lain gua selain indo dan English;netral
Baru upload 1 foto. Uda eror dr pagi Ampe sore kek gak kelar kelar upload. Pdhl file nya kecil size nya. Ditunggu update nya;negatif
Ini kenapa ya, parah banget saya bikin postingan dari pagi sampai sore ga kelar kelar. Mohon dong diperhatikan lagi🙏;negatif
Wow !!! Bagus sekali aplikasi baru ini. Saya merasa aplikasi ini lay out nya seperti Twitter . Saya baru install aplikasi ini hari ini, karena di Instagram ada yang sudah menginstalnya. Lalu saya penasaran dan langsung menginstalnya juga.;positif
Aplikasi yang sangat keren, fiturnya lebih lengkap dibandingkan aplikasi tetangga sebelah. Bismillah, iPhone dan MacBook Pro.;positif
Akan lebih bagus jika ditambah fitur baru seperti trending topic dan hastag, itu akan sangat membantu, terimakasih!;netral
Untuk menjadi aplikasi yang besar , seperti harus ada banyak update dan tambahan fitur baru dan banyak lagi ....... Saya yakin akan menyaingi Twitter , saya ingin aplikasi ini lebih baik dari pada Twitter yang ribet itu;positif
Terjadi bug saat memakai mode gelap mohon di perbaiki. Dan mohon di tambahkan mode gelap di aplikasi sendiri biar GK silau;netral
Bagus banget aplikasinya simple tapi mungkin next diperbaiki bugnya dan perbanyak fitur-fitur yang memudahkan pengguna 🙏;positif
menurut ku apk bagus walau rada takut sama info yg beredar tapi demi bias aku akan bertahan tolong tambahkan untuk menyimpan ft dan terjemahan 🙏;positif
Minimal postingan nya bisa di arsip lah 😞;netral
Banyak bug,, upload foto gak bisa, ngetik hilang sendiri, layar seperti blank gak bisa di scrooll;negatif
Lagi upload foto terus tiba tiba keluar sendiri gatau ke Napa bug Mulu udah di coba beberapa kali tetep sama gak bisa kirim foto itu;netral
Baru juga download. Malah bug mulu. Upload selalu gagal. Padahal wifi stabil;negatif
lancar dan bisa upload media full HD;positif
Overall udh bagus. Tapi untuk sementara karena masih banyak bug aku kasih 3 bintang dulu. Ya wajar juga sih karena app baru;netral
Aplikasi kalo belum siap gk usah di rilus dlu, ini apl macam apa, ngebug gk bisa di gunakan. Tolong segera dibperbaiki.;negatif
Error atau bug sih emang untuk apps ini butuh kapasitas ram brp supaya ga error krn hp gw sendiri ini Ram 6/32 Maaf untuk sementara bintang 1 dulu;negatif
labih baik dari apk berlogo burung, dan lebih lancar waktu scroll, tanpa ada bug.;positif
Dah bagus, cuman bakal lebih bagus kalo support buat ngirim file HD. Bakal bantu banget buat illustrator pasarin gambar nya.;netral
Saat ini masih berfungsi dengan baik bintang 4 dulu jika aplikasi nya ditambah beberapa fitur seperti edit komentar, dan menambahkan lokasi baru saya tambahkan bintang 5;positif
Tambahin fitur unduh foto atau video. Bisa menggunakan lebih dari satu akun dalam satu apk. Tambahin fitur zoom foto. Tambahin hastag [#].;positif
Sangat sepi di sosmed satu ini, tapi tetap saya pakai entah untuk ihat postingan orang random yang muncul aja dah. Ngepost sini juga super sepi 😅 padahal nggak di private lagi akunnya;netral
Kenapa aplikasinya selalu mengalami bug saat ingin refresh? Gimana sih ini tolong diperbaiki secepatnya dong 😅;negatif
Aplikasi bagus dan mudah dipahami untuk pengguna pemula, tampilan nya mirip mirip Instagram kerennn, lucuuu gitu✨;positif
Aplikasi treads sangat bagus dan mudah dipahami .simple dan semakin kaya pengalaman dalam sosial media;positif
Ngasih ulasan itu yg bener, katanya pakai threads ngeleg, ini lah itu lah, ini kok saya makek nya bagus² aja, padahal hp saya tipe kentang, bagus² aja ini saya make nya, gak ada yg ngeleg atau yg lainnya.;positif
Sebenernya sudah mulai bagus, cuma saran aja sii kalau ada konten/balasan yang diapus mending gausah ditampilkan lagi 1 balasan agak ganggu ajasiii;positif
Sementara sih bagus untuk aplikasi baru, banyak bug nya apalagi ketika mau upload foto sering keluar sendiri;netral
Tampilan eror, menumpuk saat di scroll.. jadi tidak bisa melihat apapun yg ada ditampilan..;negatif
Kemarin masih bagus, sekarang aplikasinya sering force closed sendiri. Masih banyak fitur-fitur yang harus ditambahkan seperti tagar, trending, bookmark, simpan foto, dan direct message. Serta yang paling utama filter agar algoritma bisa mempersonalisasi apa yang menjadi interest kita. Semoga makin berkembang.;positif
Saya pengguna ponsel asus m2 dan terdapat bug glitch di aplikasinya, namun saat buka instagram ini tidak terjadi.. mohon di fix;netral
Bug nya banyak banget, ketika di swipe tulisannya numpuk² ga bisa baca tulisan sama sekali;negatif
Perbaiki bug pada hp saya Vivo Y17, Saat Mengscroll dia malah jadi dobel layarnya dan itu sangat mengganggu. Semoga di Perbaiki masa Perusahaan Besar tidak bisa memperbaikinya. Cya;negatif
Lencana gak bisa ditampilkan kembali di Instagram setelah tidak sengaja menghapusnya. Tolong berikan fitur pemgembalian lencana di Instagram.;negatif
Bisa dibuka, tapi teks sama gambarnya malah jadi berganda ketika ngescroll maupun nekan tombol icon.;negatif
Setelah di perbarui ko malah gk bisa menampilkan berita terbaru tolong segera di perhatikan dan sangat lambat / lelet;positif
Aplikasi bagus, sayang saya sedikit ada masalah ketika meng-upload foto, selalu crash. Mohon diperbaiki;negatif
Aplikasi ini bagus sangat sempurna tetapi masih ada bug bug yang sering terjadi menganggu kenyamanan kami sebagai user.;positif
Masih ada bug ya? Kalo scroll tampilan bertumpukan tidak teratur bahkan pindah dari home ke menu profile juga sama;negatif
hebat, sangat menghemat penyimpanan. Saran saya sih nanti Nya ada fitur dm, semakin berkembang Threads !;positif
Sayangnya tidak ada cara untuk mengembalikan lencana treads di profil Instagram setelah tak sengaja atau menang sengaja menyembunyikan nya.;negatif
masi banyak bug yg harus diperbaiki,seperti layar menjadi mix saat di scroll;negatif
bug nya masih banyak sampe ngeblank wkwk di android sama loading nya lama bangett padahal wifi udah 1000mbps;negatif
Menurutku aplikasinya bagus tapi kekurangannya masih belum bisa meneterjemahkan bahasa asing;netral
Tolong tingkatkan lagi dong, mau upload foto HD nggak bisa sedih bangett ㅠㅠ nanti kalau udah bisa bintangnya aku tambah;netral
apk nya udah bagus banget, tapi tolong adakan fitur translate otomatis sama save foto ya terimakasih;positif
Em aplikasinya agak bug waktu mau post foto dan saya download aplikasinya hanya karena jaemin dan haechan semoga aplikasinya diperbaiki dengan benar ya;positif
aplikasi ini ngebug di hp saya, jadi tolong perbaiki lagi, beberapa kali download, tetap aja ngebug dibagian beranda;negatif
Kayanya belum ada menu terjemahan/translate, atau udah ada. Kalo udah ada bisalah kasih tau;positif
"Aplikasi nya keren!! Tapi tolong pakde zuck Tambahin fitur dm sama biar bisa liat yg trending"" kayak Twitter";positif
Gak nyangka sebagus ini apk nya untuk developer mohon dikembangkan lagi ya supaya bisa lebih seru disini tuh ngobrol bisa mutualan juga bisa seru banget lagi;positif
Buat apk yg baru rilis udah not bad lah,tinggal dikembangin lagi aja,diperbanyak fiturnya,dll yg buat menarik.;netral
Permainan ini sangat keren seperti anda melihat zuck sedang bertarung dengan elon musk. Alangkah baiknya kalian memilih aplikasi ini untuk mendukung zuck;positif
aku kasih bintang 4 soalnya aplikasi nya bagus dan lucu bangeeeetttt, tapi sayangnya gabisa bikin lebih dari 1 ya account nya? toloonggg dooongg bisa bikin buat beberapa account;positif
Bug gak ngerti lagi saat scrolling Threads tiba-tiba semua tampilan huruf saling bertumpukan tidak karuan sangat parah;negatif
Tolong fiturnya di tambahin ya pak mark, kyk missal dm, buat share vidio ke wa dll tanpa link, jadi langsung vidio gtu.;positif
Overall bagus tambahkan video durasi panjang dan tambahkan translate di setiap postingan maupun di setiap komentar;positif
Aplikasi nya sih lumayan bagus dan sebagian mem nct dream ada yang masuk cm nggak ada daftar mengikuti harap di perbaiki lagi🙏;positif
Lebih menarik kalo di tambah fitur trending dan semacamnya. Jadi bisa tau apa yang sedang ramai di sosial media;positif
Sudah bagus. Akan tetapi belum bisa translate bahasa inggris dan bahass lainnya ke bahasa Indonesia.;positif
Tidak ada bug, namun kurang fitur: 1) Info Trend. 2) Voting pada utas. 3) Download media dari netizen di kolom komen;netral
apk nya membantu saya suka menulis kegiatan sehari-hari, saya tuangkan keseharian saya di situ;positif
Diperbaiki lagi sih, di hp saya realme c2 masih ngestuck banget apknya. Padahal pengen banget main ni aplikasi;negatif
Tolong ditambahkan agar bisa ngesave foto yang di share sama temen2 di thread, biar tidak usah screenshot lagi, terimakasih semoga diterima;positif
Apaan, kagak bisa masuk. Kalau akun utamanya aktifkan kode autentikasi dua-faktor. Gak cukup kode yang harus di isi di dalam aplikasi ini!;netral
Pertama kali buka layar langsung bergetar, berkedip sampe tulisan sama foto ga bisa diliat ... 😂🇯🇵😂;negatif
"Terdapat glitch yang super duper mengganggu, ga bisa ngeliat apa"" huhu.. padahal pingin nyoba juga";netral
Not bad sejauh ini, bug wajar sih mungkin karena baru launching.. kedepannya perbaiki aja min, good job;positif
Bagus, cuma untuk notif follower ketika lebih dari 100 notifnya bakal numpuk, ini sangat menggagu ketika saya mau follback tapi tidak bisa melihat siapa yang follow saya, mohon segera di perbaiki;negatif
udah bagus cuma kurang fitur translate nya, so please adain fitur translate. butuh bangett!;positif
Aplikasinya simple, familiar, dan menarik 👌👌, mungkin untuk saran nanti bisa ada hastagnya....;positif
Bagus semua cuma ada beberapa bug yang harus dibenahi kalo bisa scrol nya kebawah jangan keatas buat yang mode gelap nya gaada mode gelap ngikutin mode di hp;positif
bagus, mirip mirip lah sama twitter, bedanya di sini centang biru ga harus bayar, ga perlu berlangganan kayak netflix;positif
ukuran aplikasinya gede 70an mb, tapi fiturnya sedikit (bingung mau cari apaan disana) dan banyak bugnya;negatif
Buruk sekali, ga bisa nulis bahasa arab, kalo nulis bahasa arab auto mulai dari kiri, ngk ke kanan;negatif
"Kalau ini apk bisa ngehasilin duit dan banyak spender, gue instal lagi, soalnya menuh""in memori doang.";negatif
tolong tambahkan terjemahan secara otomatis kami sangat butuh itu, terimakasih threads.;positif
Mungkin untuk kedepannya tambahkan fitur simpan foto/video agar orang orang mudah untuk menyimpat postingan orang lain;netral
Tolong tambah fitur trending ,dan memang harus ada pembatasan karakter postingan sperti twitter jaman dulu, dan bisa pilih trending berdasarkan lokasi;netral
"bagus n seruu, tp knp threads sy ngelag tbtb ya. ""ada masalah, coba lagi"" gtu trs dri tdi siang pdhl awalnya normal n bisa dipake";positif
Gak terlalu bagus, gak terlalu buruk juga. Saya cuman mau minta saran, tolong tambahkan fitur translate dan fitur DM🙏;positif
Semoga kedepannya bisa lebih optimal dan maksimal dalam fitur.. i love you threads 😘;positif
Apk yg menarik yg bilang suka forced closed dll mungkin hpnya blm Android 11 keatas saya pake 2 hp... Android 11 & Android 13 lancar2 aja 😅;positif
Aplikasinya sudah bagus cuma ada yang kurang saran saya sih berikan beberapa fitur yang lain seperti translate, dan untuk menyimpan gambar ataupun vidio yang paling penting sih translate nya aja min. -salah satu pengguna treads :);netral
fiturnya kurang banyak, terus isi timelinenya ga sesuai sama minat.;netral
"Lumayan bagus, cuma untuk post/komen ""gambar/video"" tolong kasih fitur simpan yah.";netral
Ini gmn dah, padahal gk pernah sama sekali ngubah sandi akun. Tapi di bilang mengganti akun. Jadi nya gk bisa masuk;negatif
aplikasinya bagus dan sangat membantu bagi usaha kami.;positif
ini baru sangat menyenangkan 🤣 bisa terus lebih baik dari ini apk nya;positif
Bagus sih, cuman masih ada bug ya, setiap saya mau upload dengan foto/video pasti akan selalu keluar secara paksa;positif
Orientasi landscape untuk tablet mohon di adakan;positif
Instagram jadi banyak opsi pengaturan, Theme chat hilang, tdk bisa dipakai.;negatif
App masih sering terhenti, tolong diperbaiki. Threads harusnya ada fitur trending topik juga dong.;negatif
Aplikasi nya bagus, tapi tidak ada terjemahan nya. kalau boleh, terjemahan nya di buat. makasih;netral
tolong segera beri fitur menyimpan gambar, fitur translate, fitur trends for you (#) segera🥹🥹;netral
gak suka bgtt, ini app udah 3x nge-update sendirii.. padahal gak setting update otomatis..;negatif
aplikasinya bagus banget semoga tambah bagus terus;positif
Kok di scroll tulisannya membayang ya? Sedangkan instagram fb Google YT lancar2 aja. Tolong diperbaiki;negatif
Fitur apk nya sangat bagus dan menarik cocok buat bikin kata²motivasi inspirasi deh, mantappun jiwa;positif
Enakkan Twitter masih bisa bebas berpendapat, percuma post kalau di batasi kebebasan berpendapat. Fitur yg memang gak mungkin didapatkan di apk ini dan hanya dimiliki Twitter hehe;negatif
Halo, appnya bagus lancar g lag, tapi ada brp yg temen gw temukan yaitu postingnya seperti tertimpa timpa dengan postingan lain mohon di fix.;positif
lumayan bagus untuk aplikasi sosmed yang baru rilis, cuma masih ada yang harus diperbaiki 1. harusnya ada opsi auto play video yang bisa dimatikan biar hemat kuota 2. tidak ada fitur dm 3. interface yang biasa saja 4. ini yang bikin kalah jauh sama twitter yaitu fitur trending topik yang gak ada di threads.;negatif
Untuk upload foto atau fidio sering keluar sendiri di aplikasi Threads tolong di perbaiki lagi soalnya aplikasi ini baru locing aku pun baru bikin akun threads;negatif
Aplikasinya bagus banget mirip kayak Twitter,tapi nanti tambahin fitur hashtag,multi akun dong makasih 🙏🏻:D;positif
Bagus banget app nya, tapi kurang fitur translate, saya sampai bolak balik google buat nerjemahin bahasa bahasa bujang ensiti;positif
Tambahin fitur hashtagnya, gabisa filter pemilihan fotod galeri, jadi kalo mau upload foto lama harus scroll dulu kebawah;positif
Profil gak ad dan gak bisa masang profil, sudah ganti tapi tetep gak muncul profilny Masih banyak bug;negatif
Wadaw kren Bagus aja sih cuman masih ada bug sama kudu di tambahin hal lain, ya wajar lah orang apk baru rilis/lahir 🙂;negatif
Untuk pihak meta tolong tambahkan fitur simpan foto dan fitur translate terimakasih sudah membuat aplikasi ini;positif
sngt memuaskan,,dan pelayanan juga ramah,,dan gampang d pahami penjelasan nya;positif
Aplikasinya sudah bagus, untuk kedepannya tolong dong tambahin fitur hastag;positif
Belum bisa save foto dari postingan. Kalo perlu juga bisa save video dari postingan akun lain.;netral
Mantap lah, karna masih sepi jadi nyaman;positif
Banyak yang bilang bug itulah itulah, sebenarnya gada sih, kayaknya hp kalian aja yang ketinggalan zaman 🤠;positif
Akan lebih menarik kalau bisa mendukung split screen, jadi bisa nonton Youtube sambil buka Threads juga :);positif
Padahal fiturnya ok, tapi kenapa gabisa singkron antara Instagram dan Threads malah ada yang logout baru buka salah satunya;negatif
Saat saya membuka Threads terjadi bug seperti glitch saat loading. Tolong difix ya soalnya mau coba pake Threads :).;positif
Tolong akun yang saya tautkan pada threads. Saya tidak bisa membukanya Instagram, dan selalu keluar terus menerus 😔😔 saya kecewa padahal terlihat bagus;negatif
blm ada fitur translate, crop, trs save, kalau bisa cari cara agar kalau mau hps akun threads akun ig juga tdk ikut terhapus permanen, karna saya login menggunakan 2 akun ig mau hps salah satunya di akun threads tdk bisa 🙏🏻;negatif
Sering force close padahal saya ga ngapain ngapain cuma scroll doang, dan juga tolong tambah fitur dark modenya karna light mode ga cocok sama saya;negatif
Awalnya bikin bingung, tolong tambahin fitur translate. Semoga kedepannya lebih baik ya & Terima kasih🥰;positif
udah bagus kok aplikasi nya, cuman gak ada translate. Coba di tambah penerjemah pasti akan lebih bagus;positif
Masih awal percobaan, sejauh ini lancar. Semoga di masa depan semakin banyak kemudahan fitur.;positif
Secara menyeluruh memang sudah bagus, yah namanya juga aplikasi baru rilis, jadi banyak yang harus dikembangkan.;netral
Plis terdapat kendala pada saat melihat following tapi tak bisa dilihat dan hanya bisa di restart secara berulang ulang;negatif
Overall bagus cuma perlu ditambahin fitur biar bisa liat post dari orang yang kita follow aja sama sih tampilin jumlah orang yang kita ikuti.;positif
Parah algoritma nya jelek. Pake dibawa bawa ke instagram lgi. Padahal hal yang dibenci malah ditayangin mulu;negatif
Kek nya masih awal² soalnya setiap mau upload foto keluar² mulu kesel guaa.... Gak kaya yang lain pada bisa kenapa yaa kasih solusi dong minnn....;negatif
Senang banget, karena bisa dijadikan album digital untuk masa depan. Harus tetap bertahan ya sampai kapan pun. Semangat berinovasi developer🌟;positif
Saran Feature Tambahkan tombol navigasi terjemahan untuk memudahkan pengguna dari negara luar bahasa;negatif
Saya saja baru download semalam tiba tiba app nya logout sendiri tolong untuk diperbaiki ya;netral
Bagus banget, dan kekurangan nya cuma ga bisa multi akun, jadi bisa nya cuma login 1 akun saja🥲 ga bisa 2 atau 3 akun..;positif
well, bagus sih apk nya. tp tolong ditingkatin lagi, suka ngelagg, terus jarak antara love sama komentarnya kedeketan pls;positif
Maaf sya kasih bintang 4 menurut sya si apk ny udh bguss cman kurang ad ny translate ny aj cman itu doang si ke kurang an ny selebihnya udh bguss ko🙏🙏;positif
aplikasi nya lumayan bagus tp tolong ditingkatkan yaa agar semua orang nyaman menggunakan nya semangat Developer;negatif
Tolong batasi postingan gambar dan video. Supaya Threads menjadi sosial media berbasis Teks yg seru dan menyenangkan.;netral
Baru mau coba,,tapi kenapa ga ada translate'a,,jadi susah nih,,kalau bisa di tambahkan translate jadi orang2 bisa mengerti;netral
sering bug sering banget setiap buka pasti bug gitu, saran gitu bisa hapus akun tanpa harus hapus akun ig;positif
Knpa ig saya jadinya nge bug, tolong ya klo apk ini mengganggu penggunaan instagram, mnding di hapus aja.;negatif
bagus saya ga main twitter karna ribet tapi suka aplikasi ini karna simpel semoga aja kedepan nya ga banyak perubahan;positif
Keren lanjay banget di hp saya ga ada masalah dan kendala. Terus tingkatkan lagi biar aplikasi sebelah tersaingi hahaha;positif
Kekurangannya adalah tidak ada fitur translate, harusnya adaa dan wajib adaa.;positif
Ada bug, pas dibuka tiba tiba layar kek bergaris semua Tolong diperhatikan dan diperbaiki;negatif
Apk ini sangat bagus, semoga update tambahin fitur penterjemah agar bisa membaca bahasa asing dari negara lain;positif
"kalau bisa sih ada bagian mengikuti di menu beranda nya kyk di Tw***er, soalnya saya cuma mau liat postingan org"" yg saya follow🙏🏻";positif
Terlalu Random isi beranda, tolong dong yg dimunculkan hanya yg difollow saja. Ini semua genre masuk🥴;netral
Kalau bisa, ditambahkan untuk fitur penerjemah agar memudahkan pengguna Threads. Thankyou;positif
Masih blm ada fitur terjemahan, dan lencana threads di ig harus bisa diatur;netral
minusnya cuma kalau kata-kata panjang harus motong;positif
Aneh belum ngepost apa apa... baru aja install kok di takedown;negatif
Threads saat ini bagus karena aku baru gabung . belum ada yg aneh2 . bintangnya 2dulu;negatif
durasi vidio n kualitas di perpanjang n frame yg tinggi;positif
udah bagua tapi tolong dong gk usah di tautkan di instgram. gk usah ada pintasan lewat;netral
Kok tiba2 di nonaktifkan gara2 aku scroll postingan ke bawah berkali kali trnyata postingan tsb sudah di hapus,aku mana tau klo sudah di hapus?apakah nnti akan di aktifkan lagi apa tidak?;netral
Belum begitu memahaminya, tapi coba support bintang';positif
tidak bisa melihat jumlah suka postingan sendiri;netral
tingkatin lagi setingannya;positif
Mulai beralih kesini,gegara Twitter atau X sudah makin Jelek semenjak di pegang Elon. Pertahankan Thread,jgn sampai jadi jelek krna satu kesalahan.;positif
Ini aplikasinya aku coba dan lumayan sih cuma ukurannya gede;netral
Sangat membatu ,Trimakasih byk aplikasi Thre3ads;positif
Saat diakses, tulisan & gambar berbayang, lalu tidak dapat digerakan sama sekali ...;positif
Apknya bagus dan seruu, mungkin nanti kalo d upgrade lagi bisa up voice note kli yh spya tambah seruuu;positif
ngabisin kuota udah downkoad eh malah gak guna gak menarik sepertih yang di baca di googke ,, sampahhlah;negatif
masih ada bug saat ingin membuat threads seperti upload foto bisa keluar sendiri dari aplikasi;positif
Sangat Bagusss dah mudah di pahami;positif
Selama pemakaian aplikasi ini dari batre 65% turun jadi 35% boros sekali mohon di perbaiki bug nya.;positif
Baru d unduh langsung d unistall.masa mau login harus pake akun instagram. Ngacooo;negatif
ruang yang sangat baik untuk mempublish;positif
Oke aja karna baru lahir,tpi masa nyimpen datanya banyakk bgt ada sensitif ya sih, agak bingung juga saya makenya kok mirip banget sama burung biru, ga bisa buat acc sec kah?;netral
Lokasi saya ada di Kalsel, tapi pas say login ada notifikasi dari Instagram bahwa saya login lokasi nya di Kalimantan Utara, tolong di perbaiki👎;negatif
Bagus siih tapi tolong ya buat threads bhasanya tolong di transletein soalnya ga ngerti bahasa lain kayak bahasa china di translete bahasa indo;positif
UI keren, smooth. tp masih banyak yg perlu di update. keren meta!;positif
Ada aplikasi baru semoga berjalan mulus tanpa haks dan hoax.;positif
Good stuff! Mohon pada halaman beranda diberikan opsi tabs hanya melihat threads dari orang yang kita follow saja;positif
Ditingkatkan terus aplikasi nya, agar bisa semakin sempurna & bisa bersaing dengan aplikasi yang lain;positif
Ada yang kurang dari apk yaitu translate nya gk ada, jadi saran saya tolong di tambahkan agar semua orang dapat memahami bahasa luar;positif
Aplikasi baru yang pasti di buka tiap waktu ,, connect ke instagram jadi gak perlu repot cari teman ,, nice 👍;positif
Masih suka ngebug tiba² nggak bisa log in mungkin masih tahap pengembangan;netral
Tingkatkan lagi fitur-fiturnya agar lebih menarik & ramai dikunjungi. 👍;positif
ini threads kenapa ga bisa up vid dengan durasi 3 menitan?? mau upload susah loh buat dokumentasi, tolong diperbaiki. udh bagus walau copy 😂;netral
Bagus, banget bisa nemenin hari2 galau dan obat gabut;positif
Baru dibuka. Udah ngebug. Gambar sama tulisannya campur aduk. Dibuka ulang tetep sama berkali-kali.;negatif
Aplikasinya sudah cukup bagus bagiku walaupun masih dalam pengembangan, semoga terus tetap bagus.👉😊👈;positif
Apk bagus mohon di kasih tambahan translate agar mempermudah dari pada bolak-balik ke google translate;positif
Dev tolong perbaikin lagi ya masa pas saya buka kok tulisannya itu gimana ya kayak ngefrezee sama ngikut gitu Dev aku gatau knp katanya ini juga apps barunya ig eh tau tau punya ku lag:);positif
Aplikasi nya bagus dan fiturnya cukup memuaskan, untuk kedepannya bisa ditingkatkan lagi;positif
Tidak dapat mengunggah foto. Ketika mengimpor photo dari galeri dalam proses tiba-tiba force close;negatif
tolong update selanjutnya adakan fitur untuk mengunduh gambar/foto dan video;positif
bagus, tpi minus fitur translate. Kalo bisa tambahin, terima kasih;netral
Mantapss, tingkatin lagi min performanya, masih ada sedikit bug;positif
Postingan orang yg tidak kita ikuti muncul di beranda secara random itu ganggu banget! X is better.;negatif
Belum bisa di pakai di scroll msh banyak bugny dan tidak kelihatan - tolong diperbaiki lagi;negatif
ada pengucapan kata yang salah saat mau login di Threads.. tolong diperbaiki, terima kasih;negatif
lumayan lah ya bisa bikin thread sampe 54 part cocok untuk para author au, tapi sayang blm bisa switch account, sama bookmark jg blm ada, dan yg lebih di sayangkan lagi akunnya gabisa di hapus, kalo akun threads dihapus akun ig jg ikut ke hapus;netral
Aplikasi nya bagus, mirip Twitter. Semoga bisa lebih berkembang maju kepadanya. Walaupun ini baru dirilis;positif
