content;label
Menurut ku ini yang lebih keren sih daripada yang logo burung biru engga bisa konek in ke ig dan mau mutualan sama akun lain di ksih limit. Yuk buruan download aplikasi threads ini karena lebih seru dibanding yang ono, semoga aplikasi threads ini bisa ditambahkan fitur berita trending, #trending, fitur kayak ig juga biar makin nyaman buat pengguna nya;positif
Bug limit follow nya yang bikin gak nyaman, cukup eror di threads aja , Instagram nya jangan ikut ikutan bug juga. Padahal di Instagram gak ngapa ngapain.;netral
"Kalau mau pakai aplikasinya usahakan hp kalian internal masih banyak dan ram minimal 3 GB,agar tidak patah"",ini saya pakai hp ram 3 aja masih lancar kok.";positif
apk nya bagus sih, tapi masih kurang kayak gak ada translate, terus tl juga masih berantakan yang gak mutualan lewat tl mulu kesel. terus kenapa akun ig gue jadi gak bisa dibuka, balik lagi balik lagi nangissss;netral
Buat semua bagus, design sama menu nya cukup, cuman yang kurang nya masih banyak, terutama ini, harus ada topik yang bisa user ikuti biar feed gak terlalu berantakan, sama feed harus nya dipisah jadi dua 1 buat publik (dari topik yang diikuti) sama 1 lagi buat follower ato postingan khusus followers;positif
"Kekurangan 1.terlalu berat lag kalau scroll panjang ""hp gw kentang cuy""😁 2.gk ada mode gelap, mata auto sakit 3.Kadang pas refresh loading nya gk selesai selesai, padahal di fb atau di ig lancar² aja😁";netral
Overall bagus, bbrp yang perlu di perbarui 1. Algoritma nyasar terlalu jauh 2. Tambahin Edit postingan dan jumlah re-threads 3. Tambahin Pilihan folder album 4. Tambahin fitur Download media 5. Tambahin banner/sampul profile;positif
pastingan-postingannya tolong dirapikan karena terlalu spam. yang tidak difollow lebih baik tidak usah dimunculkan di menu home. saya tidak ingin melihat postingan yang tidak ingin saya lihat. tolong segera diperbaiki karena sangat mengganggu. jika seperti ini terus, maka bisa dipastikan media sosial ini tidak akan bertahan lama.;negatif
Yang ulasannya punya masalah, kekurangan, ini, dan itu, itu wajar karena masih blum dapet satu tahun pas launching. Masih ada perbaikan sana sini, dan butuh waktu juga agar threads bisa dibilang sempurna dari user² nya;positif
Developer minta aplikasi ini ada fitur trending, translate bahasa, beranda hanya boleh orang yang difollow saja jadi kalau belum difollow ga boleh lewat diberanda. Semoga didengerin ya, saya akan kembali dan akan memberi bintang 5 kalau fitur fitur diatas sudah ada.;netral
Semenjak download aplikasi ini. IG utama saya sering logout sendiri. Otomatis threads juga logout, mau login malah sekarang tidak bisa.;negatif
keren banget apps nya, kalau bisa tambahin fitur baru seperti discover/trend, hashtag, penambahan fitur gif dan yang lain ketika upload threads, dan fitur multi-login di aplikasinya;positif
Hello mr. burg, saya punya sedikit koreksi untuk aplikasi baru anda. Di bagian explore tolong tampilkan thread dengan like and retweet terbanyak diposisi paling atas, jangan seperti aplikasi sebelah yang mengurutkan tweet sesuai waktunya sehingga untuk trending org banyak melakukan spam.;positif
Kukasi ki bintang 4 dulu kanda krn di beranda biar yg tdk di follow tampilki postingannya. Dan yg paling penting semoga bisaki filter yg posting konten² 18+, jngn sampai kayak aplikasi burung biru di' hehe massukku kusuka tonji saya tapi tabe' sebelumnya kanda bukan apanya kah jan sampe banyak yg beralih kesini na nanti samaji yg di sajikan di aplikasi burung biru;positif
Sejauh ini tidak ada masalah tapi ya masih kurang karena tidak ada nya fitur terjemahan, dimohon untuk kedepannya fitur terjemahan di adakan agar tidak perlu pergi ke translate untuk menerjemahkan bahasa asing.;positif
Pertama kali log in langsung mengalami bug , tulisan tulisan tidak jelas , tampilan seperti layar handphone rusak , tolong cepat diperbaiki;negatif
masih banyak yang harus dibenahi, tiba tiba erorr sendiri, belum ada beberapa fitur yang penting. Overall cukup bagus dan semoga dikembangkan lebih lagi 👍🏻;netral
Hanya test karena mirip Twitter jadi penasaran seperti apa Twitter buatan raksasa sekelas Meta. Dari segi tampilan sih mantap cuma yang buat bosen fitur-fiturnya masih kalah & ketaut sama instagram (ga berdiri sendiri) jadi harus buat IG dulu saat mau mencoba.;positif
Perbaiki bug text yang bertumpukan saat di scroll, bug nya parah sangat menggangu, terimakasih.;negatif
Limit terus, liat following gak bisa, refresh timeline juga kena limit, tampilan jumlah followers hilang. Trus kalau disini kena limit di ig juga kena;negatif
Harus refresh refresh terus ketika update atau hapus pesan atau yg lainnya udah si itu aja masih belum live refresh kek Facebook, dan fitur chat, fitur download gambar / video, fitur rethreads counter nya semoga cepet ada Terimakasih;positif
Bagus semua, simpel, bisa pake akun IG, follower di Instagram pun bisa di follow. Saran aja dikasih fitur download gambar, translate seperti di Instagram, threadnya bisa di mark/simpan seperti di Instagram;positif
Gara gara instagram membuat aplikasi threads, ketika saya log in thread malah force close. Tolong Instagram diperbaiki, jangan membuat aplikasi sampah!;negatif
Ngebug bg, knapa itu, pdhl udh coba relog tapi tetep ngebug, dari segi lain udh keren tapi itu kok ngebug ada muncul layer tulisan lain, tolong banget di benerin.;netral
semalem keknya bikin threads tapi pas pagi threads nya ilang, baru muncul kebesokannya lagi. apakah ini termasuk bug???? mohon ditingkatkan lagi y;netral
Bintang 2 dulu, karena saat di buka apk langsung ngebug seperti tulisan dan gambar acak-acakan. dan semakin di scrool semakin acak tulisannya:v;negatif
Saya menemukam titik bug pada aplikasi ini. pada saat melakukan postingan foto tersebut tiba-tiba aplikasi saya terhenti dan close forced. mohon diperbaiki;negatif
Ada sedikit ngebug saat membuat caption dan kalau bisa bikin algoritma cepat viral usernya, agar makin banyak usernya. Karena manusia ingin dikenal;positif
Setiap mau repost threads ke ig kenapa jadi ig nya ke log out ya, jadi misal aku buka threads pasti ig ku ke log out, sama kalau aku buka ig, pasti threads nya ke log out jd nggak bisa repost.. Btw ig sudah update🙏 Mohon info nya🙏;positif
Lumayan sih.. cuma klo mo zoom gambar tuh repot bin ribet.. ga kaya aplikasi sebelah, yang tinggal ketuk 2x .. coba dong ATM..(Amati.. Tiru.. Modifikasi)..;positif
Tolong tambahkan opsi simpan/unduh foto seperti twitter, opsi simpan postingan, hastag, dan trending, untuk sementara akan saya maklumi karena ini aplikasi baru berumur 1 hari;positif
tolong banget untuk pembuat aplikasi kalau benar benar ingin bersaing dengan twiter standar komunitasnya diperbaiki,karna sebagian orang lebih menggunakan suatu sosmed dengan tujuan untuk mencari gambar kartun tanpa busana. untuk sementara saya kasih rating bintang 1🙏;negatif
Ya mungkin masih baru jadi masih banyak bug yang kurang nyaman untuk pengguna baru juga sperti saya, ketika di scroll mau lihat komentar tiba-tiba suka close app sendiri;netral
Sebagai pengguna twitter, coba dulu ya, belum bisa komen banyak.. mudah - mudahan kedepanyan ini aplikasi tidak terlalu identik dengan Instagram. Harus berubah ke arah yg lebih baru.;positif
Tambahkan trending topik Indonesia dong, terus tambah fitur simpan gambar soalnya berguna banget buat status WhatsApp pliss bangedd. SEKIAN DARI SAYA ~Denny~;positif
tidak bisa menggunggah foto beresolusi tinggi seperti foto dari kamera DSLR, selalu gagal mengunggah tolong diperbaiki.;negatif
overall bagus sih sampe kecanduan seharian main threads, isinya pada minta mutualan cuma yg kurang yaitu fitur tombol mengikuti di daftar followers, dan juga tagar, top trending, sama bisa upload music;positif
Mungkin bisa menambahkan fitur translator bahasa apapun agar kita bisa tau arti dari postingan seseorang juga ada fitur save foto/video juga;netral
overall bagus, cuma masih butuh banyak penambahan fitur untuk di sempurnakan dan butuh macam2 peningkatan. dimaklumi lah apk baru netes;positif
Ini threads kenapa woyy😭 Di gue kok hari ketiganya gabisa post foto lagiii,,,padahal pas pertama mau ngepost foto fine fine aj...dari awal emang udah bingung sih mau download ini atau engga. Download ini juga terpaksa gegara bias ngepost di threads akhirnya ikutan. Pleasee buat developer nya perbaikiiiii cevattt gamau tau kalo sampe besok masih ngelag alamat hapus dah,,,;negatif
Aplikasi cukup menarik apalagi bisa bagikan video panjang 5 menit...hayuuuu ....cuman batasan upload masih bisa pakai sound bebas dari aplikator ga yah ....;positif
Simpel sekali aplikasinya dan sangat mirip dengan twitter hanya saja masih belum terdapat fitur direct message serta fitur trending.;positif
Lancar sih di Samsung Galaxy A24, Chipset Helio G99. Untuk fitur karena baru rilis ga sebanyak twitter, tapi ya semoga update next diperbaiki bug post atau fiturnya tambah.;positif
Aplikasi ini masih banyak bug nya. Salah satunya sering force close sendiri ketika saya sedang menggunakannya. Tolong segera diperbiki, ini sangat menganggu!!;negatif
Perbaiki bug text yg bertumpukan saat di scroll, bug nya sangat parah, mengganggu. Terimakasih!!;negatif
Masih ada bug,ketika saya ingin melakukan utas dan menambahkan foto itu tiba tiba force close,tolong segera diperbaiki!!;negatif
Aplikasi yang tidak cocok untuk didownload, banyak bug yang ada seperti tulisan dan gambar ovelapping dengan yang lain.;negatif
"Terima kasih, Instagram. Terima kasih karena telah menghadirkan aplikasi pengganti Twitter yang sudah semakin annoying. Apalagi aplikasi ini terbilang cukup ringan dan UI-nya simple enak dilihat, kesannya fresh. Semoga kedepannya tidak akan ada akun-akun spam jualan barang dan kalaupun ada semoga pihak ""meta"" bisa membasmi akun-akun spam seperti itu. For now, 9/10.";positif
Bintang 1 dulu, soalnya kalau login pakai Instagram, malah Instagramnya yg logout pas login ke Instagram malah threads nya yg logout begitu aja terus. Semoga kejadian ini langsung ditindaklanjuti;negatif
tolong perbanyak fitur baru, seperti bisa login beberapa akun, terus fitur notifikasi nya jga di bedain biar ga campur mana yang sudah di follow atau belum🙏🏻;netral
Masih banyak kekurangan, masuk aja susah...mungkin krn harus menyingkronkan data..ini yg ku gak suka, krn maunya bedalah teman2 kita, spt di twitter...bisa anonim;netral
mungkin kedepannya fitur² untuk mempermudah pengguna bisa ditambahkan seperti, pindah akun bisa hold tap saja, terus fitur hastag juga ditampilka dipencarian;positif
Ada bug di mana saat post foto dengan format PNG aplikasi langsung force close, mohon untuk segera diperbaiki. Selebihnya guud sih👍;netral
Mohon Maaf, Ini Aplikasi Sudah Di Install, Tapi Tiba² Mendadak Tampilannya UI-nya Bug Dan Glitch (Tema / Themes : Mode Gelap / Dark Mode), Tolong Perbaiki Aplikasi Ini 🙏, Terimakasih 🙏;netral
Untuk tahap awal, fitur yg tersedia jika dibandingkan kompetitor nya, threads masih kurang dan masih jauh. Ditunggu pembaharuan nya.;positif
Bug nya Parah banget beranda ngebayang parah udah dicoba hapus data login ulang tetap aja gitu, mungkin masih baru ya nanti kalo udah diperbaiki bugnya dikasih bintang 5;negatif
1. Banyak terjadi bug salah satunya ketika kita menggunakan tema pada chat di Instagram dan kita menginstall thread tema di chat Instagram tersebut tiba² menjadi default dari sisi pengguna di ubah pun tetap akan default sehingga cuman pengguna lain yang bisa lihat chat tema tersebut 2. Algoritmanya masih tidak jelas arahnya kemana saya tidak pernah ikutin artis tiba² isi thread artis centang biru semua. 3. Tidak ada fitur send chat 4. Jika modelnya cuman mau nampil thread sebaiknya jadi satu;negatif
Semoga tambah bagus lagi. Saran min kedepannya jangan hanya akun centang biru diberanda kita, minimal konten yang kita sukai /relevan dengan akun kita saja yang muncul seperti algoritma di instagram;positif
Aplikasinya bagus, bawaanya lebih positif dan bisa sharing ilmu juga. Saran saya tingkatkan kembali aplikasinya dan perbaiki bug yang terjadi. Terimakasih;positif
Terdapat glitch pada tampilan jika menggunakan dark mode sehingga aplikasi tidak bisa digunakan dengan semestinya. Tolong segera perbaiki;netral
aplikasinya bagus, stylish, tidak dibatasi untuk mengupload dalam sehari, tapi yang sangat disayangkan adalah harus login menggunakan akun instagram, alangkah baiknya jika Instagram dan Threads memiliki akun yang berbeda.;netral
Waw, twitter tanpa limit Kekurangan: •Tolong dong, kalo mau ganti akun kaya ig(tinggal sat set, gaperlu login-logout) •Kalo mau posting itu ribet, ketutupan keyboard tombolnya. •Ga ada fitur dm? •kalo mau ikuti balik ;positif
Lumayan mirip sama twitter dan menurut saya, saya lebih suka ini ketimbang twitter. Semoga di masa mendatang akan ada lagi fitur bagus yg di kembangkan oleh meta untuk Threads. Karena aplikasi ini punya potensi besar untuk bersaing dengan sosial media yg lain;positif
Tampilan bagus, game bagus, fitur kurang, saat nembak agak ngeleg, grafikny tolong diperbaiki. Uninstal dulu lah.;negatif
Ini nih aplikasi yang mungkin bisa gantiin Twitter, terima kasih Meta udah membuatkan aplikasi pesaingnya, ditunggu perkembangan selanjutnya, dan juga update2 berikutnya.;positif
nge bug parah, tulisan numpuk pas di scroll bener bener gabisa dibaca samsek, dari awal download sampe uninstall trus download lagi belum bisa dipake juga;negatif
Untuk sementara saya kasih binta segini dulu. Ada bug force close. Semoga segera diperbaiki dan bertambah fitur yang lain. Terimakasih;netral
Threads udh bagus, tapi masih ada bug seperti suka force close atau keluar sendiri dari Threads nya. Mungkin di update selanjutnya bisa di benahi.... semoga aja secepatnya dibenahi soalnya ini aplikasi keren bgt;positif
Threads gk ramah kayak dulu, padahal baru buka, tpi yg lewat cewek2 yg pada ngeliatin aurat nya, ni apk lama kayak fb co, mending ni apk di setting buat tulisan aja, gk usah ada upload2 gambar video segala, jadi kayak note aja;negatif
tidak ada opsi kamera saat mau post, dan tidak ada fitur zoom untuk liat foto. semoga bisa di tingkatkan lagi nanti.;positif
Masih banyak kekurangan (ya ini app baru) tapi paling penting adalah tagar dan semacamnya (belum ada trending topic) semoga makin lengkap ngunggulin aplikasi sebelah 🙏;positif
Tolong di fix: tidak bisa memposting foto yang tersimpan dari Instagram dan mengalami force close.;netral
Aplikasinya bagus, saran saya bisa ditambahkan fitur Hastag agar memudahkan dalam mempromosikan seseorang dan membuat thread lebih mudah dijangkau banyak orang.;positif
Aplikasi nya udah bagus,tapi kalau bisa ditambahin fitur translate Soalnya saya jadi bingung kalau bias saya posting pakai bahasa korea tapi saya kagak ngerti.;positif
"Aplikasi nya gak bisa dibuka , cuman bisa liat beranda doang, dari cari, aktivitas sama akun gak bisa diliat, muncul tulisan ""Maaf, ada masalah. Coba lagi"" Sudah di uninstal masih aja gk bisa";negatif
Bagus sih cuma di timeline banyak post orang lain yang gak kita follow, jadi membuat gak nyaman. Perbaiki lagi dongs timeline nya;netral
aplikasinya sangat menarik, karena bisa posting berupa kata-kata dan tidak harus ada konten foto/video yang dimuat seperti di aplikasi utama yaitu Instagram.;positif
Cukup bagus untuk saat ini tetapi saya harap di tambahkan fitur save postingan jadi pengguna dapat menyimpan postingan.;positif
"Twitter dulu bagus sekarang2 gegara satu orang ""yg itu"" ambil alih kuasa, jadi kerasa kurang ""pake banget"". Entah apa yg ada dibenak orang itu... Saatnya beralih ke Threads wkwk";positif
Aplikasi ini mesih banyak bug nya yah Masa aku udah mengikuti ko ga bisa yah keriset lagi terus kalo ngetik hurufnya hilang tolong ini min diperbaiki;negatif
Sebenarnya sudah bagus, sayang fitur seperti hastag masih belum tersedia, semoga diupdate terbaru mas Mark Zuckerberg nambahin banyak fitur keren.;positif
Aplikasinya bagus, namun mengapa threads tidak bisa mengganti akun secara cepat seperti di instagram,tapi saya tahu aplikasi ini masih baru, semoga dapat berkembang kedepannya.🙏🏻;positif
Ku kasih rating 5 soalny masih suka error, tolong diperbaiki bugnya masih sering error kalau login...kalau bisa adain fitur bisa liat yang unfoll;positif
Tolong pihak threads dan ig naikin keamanan nya, karena baru saja terjadi threads saya kena phising dan hasilnya akun ig saya kena retas orang lain yang saya tidak kenal tolong naikin keamanan nya, karena saya sangat d rugikan ..;positif
"Wah...bug nya parah banget sih... Untuk sekelas ""meta"" meskipun ini apk baru,harus nya bisa lebih di optimalkan lagi sebelum di rilis... Klw begini kan kesan pertama org org bkl jelek banget...";negatif
Sebenarnya mau kasih bintang lima tapi kali ini 3 aja soalnya pas mau bagi postingan threads di instagram kok nggak bisa pake musik tolong perbaikannya 😌😌😌😌.;netral
habis diupdate kok malah lelet mana kabar brandanya stak ini itu itu aja yang tampil;negatif
Aplikasi ini udah bisa di donwload tapi ko masih ada eror nya gimana sih threads, pas saya mau scroll ke bawah tampilan nya jadi eror, tolong di perbaiki;negatif
Mungkin ku kasih 4 dulu ya. Soalnya masih kurang fitur nya, aku ingin bisa buat akun lebih dari satu. Itu aja sih, moga cepet di update lah ya. Semoga apikasi ini sukses 💪;positif
"Dari segi tampilan udah bagus cuman masih ada yg eror yaitu pengen lihat teman yg follow GK di tau harus di kunjungi satu"" akunya mungkin masih awal masih banyak yg perlu di perbaiki";netral
Banyak bug nya, suka keluar2 sendiri, terus teksnya numpuk dan kayak error gituuuu:((((;negatif
Bagus, cuma klo ada bahasa asing tidak bisa diterjemahkan. Tolong tambahkan fitur terjemahan nya! Terima kasih;netral
Aplikasinya sangat bagus dan saya suka banget tetapi alangkah baiknya kalau mendaftarnya tidak menggunakan Instagram karena hp saya terasa berat menggunakan 2 aplikasi sekaligus apalagi HP saya HP kentang;positif
Kenapa masih aja, timeline isinya random banget, orang yang ga kita follow masih aja muncul di beranda. Tolong itu di atur lagii;negatif
Karena ga mau ketinggalan tren, jadi pake nih sosmed. Lumayan untuk sekelas twitter bahkan lebih bagus dari Twitter, walau fiturnya masih ada beberapa yang kurang sih. 😅;positif
Ada bug di aplikasi ini yang perlu di perbaiki, berupa bug text numpuk dan tertimpa dan lain lain, tolong semoga cepat di perbaiki;negatif
sebenernya uda bagus cuma ada beberapa bug misalnya saat refresh itu sama sekali ga muncul postingan apapun,mw nge search juga nunggu beberapa detik walaupun ga terlalu sering muncul dan yg paling penting adain fitur translate lah developer.!;positif
Tidak bisa ganti profil , maaf terjadi kesalahan, silahkan coba lagi , udah 100 x coba ttp gk bisa , oi deploper fix dong MTnya;negatif
Bug parah banget. Mau upload photo ga bisa nge forceclose sendiri -.- sampe lelah nyoba lagi nya;negatif
Tolong timeline jangan berantakan dong. Sesuaikan dengan waktu update nya dan berurutan;negatif
Sangat bagus dan membantu supaya bisa langsung terhubung dengan beberapa akun lain;positif
Baru upload 1 foto. Uda eror dr pagi Ampe sore kek gak kelar kelar upload. Pdhl file nya kecil size nya. Ditunggu update nya;negatif
Ada bnyak bug yang perlu di perbarui mulai dari akun yang tautkan di Instagram sama ada bug dngan isi DM saya tdak ada smua.. ini perlu diperbaiki;netral
Lebih simple dari twitter, kelebihannya jika login tinggal masuk instragram dan jika lupa login instagram tinggal masuk facebook dan kekurangannya dari aplikasi ini akan dijelaskan oleh pemberi ⭐ 1, 2, dan 3 atau buZzeRp 2024. Jika hal itu berkaitan dengan postingan politik;positif
Secara overall oke sih. Paling masukan aja, tolong tambahakan fitur trending seperti twitter supaya lebih menarik lagi. Thanks 😄;netral
Pertama kali saya pake bagus, nah dipake besoknya jadii jelekk apa karna hpnya atau aplikasinya nggak tau jugaa.. Jadi saya nggak bisa pakai aplikasinya 🙏 cuman sekalii soalnya nggak keliatann..;negatif
Tolong tambahin fitur edit dong, misalnya yang kayak typo gitu trus bisa diedit, biar gak cape klo typo malah hapus😊tambahin terjemahan jg donggggggg😀🫶🏻;positif
Entah bug atau apa... Tulisan kayak numpuk & getar... Apa karena baru launching jd masih ada kekurangan... Semoga cepat diperbaiki...;negatif
Bagus, cuman aku masih belum terlalu ngerti mainin apk ini. Aku juga bingung gimana cara upload video, soalnya pas aku pencet, cuman ada untuk foto😭🙏;positif
Kembaliin akun gua!! ga suka banget apk nya, gaada bagus bagus nya, gua hapus apk nya malahan di hack akun gua, emosi lama' sorry ni klo kata' nya ga sopan gua uda emosi bngt, sebisa mungkin kembaliin akun gua di situ banyak kenangan'an filter' ig gua, do your magic ig plis gua mohon!!;negatif
Ini kenapa ya, parah banget saya bikin postingan dari pagi sampai sore ga kelar kelar. Mohon dong diperhatikan lagi🙏;negatif
Sejauh ini masih aman gak ada bug dan enak dipakai tapi tolong adain fitur translate dong min masih awam bahasa lain gua selain indo dan English;netral
Aplikasi tidak berjalan dengan baik di smartphone saya dengan Android 9. Aplikasi seperti gagal untuk me-render setiap pergerakan animasi, jadi tampilan dalam aplikasi terlihat bertumpuk. Hal itu terjadi baik saat scrolling maupun berpindah halaman di aplikasi.;negatif
Wow !!! Bagus sekali aplikasi baru ini. Saya merasa aplikasi ini lay out nya seperti Twitter . Saya baru install aplikasi ini hari ini, karena di Instagram ada yang sudah menginstalnya. Lalu saya penasaran dan langsung menginstalnya juga.;positif
Aplikasi yang sangat keren, fiturnya lebih lengkap dibandingkan aplikasi tetangga sebelah. Bismillah, iPhone dan MacBook Pro.;positif
Untuk menjadi aplikasi yang besar , seperti harus ada banyak update dan tambahan fitur baru dan banyak lagi ....... Saya yakin akan menyaingi Twitter , saya ingin aplikasi ini lebih baik dari pada Twitter yang ribet itu;positif
Terjadi bug saat memakai mode gelap mohon di perbaiki. Dan mohon di tambahkan mode gelap di aplikasi sendiri biar GK silau;netral
Akan lebih bagus jika ditambah fitur baru seperti trending topic dan hastag, itu akan sangat membantu, terimakasih!;netral
menurut ku apk bagus walau rada takut sama info yg beredar tapi demi bias aku akan bertahan tolong tambahkan untuk menyimpan ft dan terjemahan 🙏;positif
Bagus banget aplikasinya simple tapi mungkin next diperbaiki bugnya dan perbanyak fitur-fitur yang memudahkan pengguna 🙏;positif
Lagi upload foto terus tiba tiba keluar sendiri gatau ke Napa bug Mulu udah di coba beberapa kali tetep sama gak bisa kirim foto itu;netral
Overall udh bagus. Tapi untuk sementara karena masih banyak bug aku kasih 3 bintang dulu. Ya wajar juga sih karena app baru;netral
Aplikasi kalo belum siap gk usah di rilus dlu, ini apl macam apa, ngebug gk bisa di gunakan. Tolong segera dibperbaiki.;negatif
labih baik dari apk berlogo burung, dan lebih lancar waktu scroll, tanpa ada bug.;positif
Banyak bug,, upload foto gak bisa, ngetik hilang sendiri, layar seperti blank gak bisa di scrooll;negatif
Error atau bug sih emang untuk apps ini butuh kapasitas ram brp supaya ga error krn hp gw sendiri ini Ram 6/32 Maaf untuk sementara bintang 1 dulu;negatif
Tambahin fitur unduh foto atau video. Bisa menggunakan lebih dari satu akun dalam satu apk. Tambahin fitur zoom foto. Tambahin hastag [#].;positif
Saat ini masih berfungsi dengan baik bintang 4 dulu jika aplikasi nya ditambah beberapa fitur seperti edit komentar, dan menambahkan lokasi baru saya tambahkan bintang 5;positif
Sangat sepi di sosmed satu ini, tapi tetap saya pakai entah untuk ihat postingan orang random yang muncul aja dah. Ngepost sini juga super sepi 😅 padahal nggak di private lagi akunnya;netral
Kenapa aplikasinya selalu mengalami bug saat ingin refresh? Gimana sih ini tolong diperbaiki secepatnya dong 😅;negatif
Minimal postingan nya bisa di arsip lah 😞;netral
Aplikasi bagus dan mudah dipahami untuk pengguna pemula, tampilan nya mirip mirip Instagram kerennn, lucuuu gitu✨;positif
Ngasih ulasan itu yg bener, katanya pakai threads ngeleg, ini lah itu lah, ini kok saya makek nya bagus² aja, padahal hp saya tipe kentang, bagus² aja ini saya make nya, gak ada yg ngeleg atau yg lainnya.;positif
Sebenernya sudah mulai bagus, cuma saran aja sii kalau ada konten/balasan yang diapus mending gausah ditampilkan lagi 1 balasan agak ganggu ajasiii;positif
Sementara sih bagus untuk aplikasi baru, banyak bug nya apalagi ketika mau upload foto sering keluar sendiri;netral
Aplikasi treads sangat bagus dan mudah dipahami .simple dan semakin kaya pengalaman dalam sosial media;positif
Baru juga download. Malah bug mulu. Upload selalu gagal. Padahal wifi stabil;negatif
Kemarin masih bagus, sekarang aplikasinya sering force closed sendiri. Masih banyak fitur-fitur yang harus ditambahkan seperti tagar, trending, bookmark, simpan foto, dan direct message. Serta yang paling utama filter agar algoritma bisa mempersonalisasi apa yang menjadi interest kita. Semoga makin berkembang.;positif
Saya pengguna ponsel asus m2 dan terdapat bug glitch di aplikasinya, namun saat buka instagram ini tidak terjadi.. mohon di fix;netral
Bug nya banyak banget, ketika di swipe tulisannya numpuk² ga bisa baca tulisan sama sekali;negatif
Lencana gak bisa ditampilkan kembali di Instagram setelah tidak sengaja menghapusnya. Tolong berikan fitur pemgembalian lencana di Instagram.;negatif
Fiturnya bagus banget, trs seru kyk Instagram;positif
Aplikasi ini bagus sangat sempurna tetapi masih ada bug bug yang sering terjadi menganggu kenyamanan kami sebagai user.;positif
hebat, sangat menghemat penyimpanan. Saran saya sih nanti Nya ada fitur dm, semakin berkembang Threads !;positif
Masih ada bug ya? Kalo scroll tampilan bertumpukan tidak teratur bahkan pindah dari home ke menu profile juga sama;negatif
Sayangnya tidak ada cara untuk mengembalikan lencana treads di profil Instagram setelah tak sengaja atau menang sengaja menyembunyikan nya.;negatif
Dah bagus, cuman bakal lebih bagus kalo support buat ngirim file HD. Bakal bantu banget buat illustrator pasarin gambar nya.;netral
Bisa dibuka, tapi teks sama gambarnya malah jadi berganda ketika ngescroll maupun nekan tombol icon.;negatif
Aplikasi bagus, sayang saya sedikit ada masalah ketika meng-upload foto, selalu crash. Mohon diperbaiki;negatif
Tolong tingkatkan lagi dong, mau upload foto HD nggak bisa sedih bangett ㅠㅠ nanti kalau udah bisa bintangnya aku tambah;netral
apk nya udah bagus banget, tapi tolong adakan fitur translate otomatis sama save foto ya terimakasih;positif
Em aplikasinya agak bug waktu mau post foto dan saya download aplikasinya hanya karena jaemin dan haechan semoga aplikasinya diperbaiki dengan benar ya;positif
Setelah di perbarui ko malah gk bisa menampilkan berita terbaru tolong segera di perhatikan dan sangat lambat / lelet;positif
masi banyak bug yg harus diperbaiki,seperti layar menjadi mix saat di scroll;negatif
aplikasi ini ngebug di hp saya, jadi tolong perbaiki lagi, beberapa kali download, tetap aja ngebug dibagian beranda;negatif
bug nya masih banyak sampe ngeblank wkwk di android sama loading nya lama bangett padahal wifi udah 1000mbps;negatif
Menurutku aplikasinya bagus tapi kekurangannya masih belum bisa meneterjemahkan bahasa asing;netral
Kayanya belum ada menu terjemahan/translate, atau udah ada. Kalo udah ada bisalah kasih tau;positif
Tampilan eror, menumpuk saat di scroll.. jadi tidak bisa melihat apapun yg ada ditampilan..;negatif
Permainan ini sangat keren seperti anda melihat zuck sedang bertarung dengan elon musk. Alangkah baiknya kalian memilih aplikasi ini untuk mendukung zuck;positif
"Aplikasi nya keren!! Tapi tolong pakde zuck Tambahin fitur dm sama biar bisa liat yg trending"" kayak Twitter";positif
Gak nyangka sebagus ini apk nya untuk developer mohon dikembangkan lagi ya supaya bisa lebih seru disini tuh ngobrol bisa mutualan juga bisa seru banget lagi;positif
Perbaiki bug pada hp saya Vivo Y17, Saat Mengscroll dia malah jadi dobel layarnya dan itu sangat mengganggu. Semoga di Perbaiki masa Perusahaan Besar tidak bisa memperbaikinya. Cya;negatif
Buat apk yg baru rilis udah not bad lah,tinggal dikembangin lagi aja,diperbanyak fiturnya,dll yg buat menarik.;netral
aku kasih bintang 4 soalnya aplikasi nya bagus dan lucu bangeeeetttt, tapi sayangnya gabisa bikin lebih dari 1 ya account nya? toloonggg dooongg bisa bikin buat beberapa account;positif
Bug gak ngerti lagi saat scrolling Threads tiba-tiba semua tampilan huruf saling bertumpukan tidak karuan sangat parah;negatif
Overall bagus tambahkan video durasi panjang dan tambahkan translate di setiap postingan maupun di setiap komentar;positif
Tolong fiturnya di tambahin ya pak mark, kyk missal dm, buat share vidio ke wa dll tanpa link, jadi langsung vidio gtu.;positif
Aplikasi nya sih lumayan bagus dan sebagian mem nct dream ada yang masuk cm nggak ada daftar mengikuti harap di perbaiki lagi🙏;positif
Lebih menarik kalo di tambah fitur trending dan semacamnya. Jadi bisa tau apa yang sedang ramai di sosial media;positif
Tidak ada bug, namun kurang fitur: 1) Info Trend. 2) Voting pada utas. 3) Download media dari netizen di kolom komen;netral
Sudah bagus. Akan tetapi belum bisa translate bahasa inggris dan bahass lainnya ke bahasa Indonesia.;positif
apk nya membantu saya suka menulis kegiatan sehari-hari, saya tuangkan keseharian saya di situ;positif
bagus, mirip mirip lah sama twitter, bedanya di sini centang biru ga harus bayar, ga perlu berlangganan kayak netflix;positif
Diperbaiki lagi sih, di hp saya realme c2 masih ngestuck banget apknya. Padahal pengen banget main ni aplikasi;negatif
